datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-02-04 00:00:00,1.083406539667014,0.2769353368750956,1.4987914286349369,1.241171671816322,0.9523282281548047,227.7386089314691,229.03497099161987,226.85860893146918,227.87756818636495,0.22020828239269366,0.25,0.29,0.5325809678351592,0.11004445728766087,3.15,0.17,0.3476553226487558,0.24763198257275873,0.13,0.34,0.6502080601062603,0.8896474537088418,0.34357903394313327,0.86,0.820027785804788,0.9299804387934317,0.13911663369417357,0.89,0.6547622646542373
2024-02-04 00:15:00,1.0834527527983744,0.2767157609239251,1.300457966052661,1.0650740860131134,0.8866086057601392,227.96613618932233,229.23058034969932,227.11078554516854,228.10258962017718,0.22010960061358933,0.25,0.24944977379589378,0.49008036637284713,0.1103378055422748,3.15,0.15365728132676315,0.33287340351033234,0.24856363171525309,0.13,0.2968407011771428,0.6059979102520019,0.8884260195858232,0.3419192334626373,0.8451078776830432,0.8121828974133802,0.9294722274712887,0.1368096884274667,0.8657702611073486,0.6435432344408237
2024-02-04 00:30:00,1.2495509623821146,0.2767927629752267,1.6531736952585845,1.3592856270199583,1.0601935870808532,227.90215222630684,229.11511278696523,227.04511200950708,228.02091740062406,0.25966269422576804,0.25,0.3058283816653097,0.5877439274965373,0.1232587713940044,3.15,0.21214956073613161,0.3863768228617054,0.2856894387863356,0.13,0.37770549885046417,0.7247833668381255,0.8968065350911371,0.3436426135921969,0.8295926119262218,0.8109637149172266,0.9349559625487368,0.13296544753823392,0.8455719315392417,0.6368378555482651
2024-02-04 00:45:00,1.0824689958661022,0.27657409876873423,1.9307656576432353,1.535770436058106,1.0970927234742394,227.86483186647106,228.99716162154954,226.98090934346794,227.94757967729024,0.22019713739609975,0.25,0.34034604613948155,0.5841347735253706,0.11010001333511135,3.15,0.2701249055429638,0.4464314130773,0.24766780015112974,0.13,0.4402903720496054,0.7494750411165907,0.8895811663777554,0.3467714584166848,0.783560141352182,0.7810429168333619,0.9299939991999032,0.13444237009378837,0.7939215228697128,0.6196332844379251
2024-02-04 01:00:00,1.1551073333333248,0.2760416666666667,1.9201447777777083,1.5457569999999368,1.1172959999999652,227.8748688888889,229.1587036666666,227.01763677777777,228.016924,0.23761366666667164,0.25,0.3444067777777815,0.6026544444444383,0.11546666666666666,3.15,0.266458444444442,0.4401247777777827,0.2639164444444494,0.13,0.437704222222221,0.763558111111116,0.8929305555555554,0.34656588888887524,0.7907485555555569,0.7887862222222198,0.9322024444444519,0.12967088888888764,0.8013735555555569,0.6206136666666716
2024-02-04 01:15:00,1.1811358710754356,0.2770601833842759,1.969838955265349,1.6068370102806557,1.1429704918033359,228.01575693248114,229.1899390941928,227.20013770491795,228.13535437621556,0.24359911086417116,0.25,0.36,0.6227363156432777,0.11744373437065851,3.15,0.27,0.44000255626560325,0.2701009169214093,0.13,0.45,0.7815558766324314,0.8938143928869254,0.34354187274244585,0.8,0.7942381772714755,0.9329224784662531,0.12779005279243363,0.81,0.6235385384829107
2024-02-04 01:30:00,1.082041172288144,0.27613640403502304,1.8856075856552454,1.5019436297382693,1.0818573079145175,228.13032040172428,229.14166600008886,227.26382171266056,228.17882360129767,0.2200805448162467,0.25,0.3401653112918265,0.5795498377994095,0.11000833222237036,3.15,0.2633884370972755,0.43709738701506995,0.24827400791005294,0.13,0.4301791983291104,0.7397623650180014,0.8897916944407412,0.3444340754566064,0.7867852064169214,0.7833884370972756,0.9298710171977033,0.13174810025330555,0.7967852064169214,0.6185737457227939
2024-02-04 01:45:00,1.250404443210428,0.2758545959455558,1.9631564565399344,1.6121472924188818,1.1635933351847665,228.21532574284916,229.21683965565123,227.38876245487359,228.27355245765062,0.2599645653984855,0.25,0.3581276312135667,0.638089419605665,0.12325631768952447,3.15,0.26942471535685525,0.43887531241324956,0.28718511524574275,0.13,0.4481649541794132,0.7965412940849752,0.8968708692029866,0.34401133018606067,0.798691918911416,0.7965719522354864,0.9347529019716733,0.12974062760343727,0.8092319911135832,0.6241528464315506
2024-02-04 02:00:00,1.0835163333333098,0.40721566666665804,1.9700637777777803,1.5312815555555643,1.1543821111111077,228.4412301111111,229.65320688888892,227.59496055555547,228.5631024444444,0.22022777777777777,0.22468677777776286,0.36,0.6262220000000048,0.11024888888888267,2.466244333333336,0.27,0.4600747777777828,0.24961122222221974,0.1449803333333383,0.45,0.7906856666666766,0.8896805555555556,0.4232280000000261,0.8,0.7926319999999988,0.9291652222222234,0.26648066666663317,0.81,0.6689713333333221
2024-02-04 02:15:00,1.2522073909419633,0.8539755487635268,1.8836348985829274,1.349734481800504,1.3291174215059827,228.63421717143643,229.81307574326192,227.81248091136422,228.75362400666845,0.26004112253398753,0.14,0.33837810502918847,0.7380692414559215,0.11966568491246451,0.13957488191164213,0.2631683245346066,0.5153412614614973,0.28807535426502273,0.1992316754654083,0.42838355098640124,0.9106685190330275,0.8968621283689803,0.7188024451236454,0.7854167268685759,0.8077981661572622,0.9336042233953776,0.7502488469019135,0.7957668241178119,0.8249668241178068
