datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-01-04 00:00:00,1.1840949416373874,0.7959833240689397,1.6652542523623939,1.3875653140663504,1.2156618121188918,228.8880842690382,230.15477976653685,227.87955464146742,228.97401245136177,0.22945280711505647,0.14,0.3248609227348552,0.692140522512497,0.14733718732629736,0.12,0.19505280711506393,0.4599948860477944,0.2742163424124489,0.18,0.3800864924958236,0.8365096164535755,0.8459557531962275,0.7599221789883268,0.8478047804335642,0.82501411895497,0.8862067815452904,0.79,0.8936255697609484,0.8581683157309641
2024-01-04 00:15:00,1.26155754100549,0.7920921678445968,1.776627661465686,1.94509312352772,1.2772325198914576,228.72545461617102,230.05268791394403,227.6654887318309,228.81452915944342,0.25163744054766607,0.14,0.31448326443527347,0.7033370004889756,0.1321130595190721,0.12,0.25725674534385057,0.5075640085345231,0.2875340045339773,0.18,0.4037329421700874,0.876726119038152,0.8587731697559425,0.7599861092590123,0.7785949237675984,0.7991534426812289,0.8906674223229926,0.79,0.7951025692314736,0.8254768413566322
2024-01-04 00:30:00,1.1151868639736906,0.7904597164822456,1.9800125538817035,1.29,1.2944869572945812,228.73544405190418,230.0619258543306,227.6711075189974,228.82273019153,0.21542560991867807,0.14,0.35,0.7056994622939106,0.13100675465493603,0.12,0.28,0.5376087632760055,0.2541688885926316,0.18,0.45,0.889889236990616,0.8507026840865661,0.7600000000000001,0.78,0.7949533395547291,0.8846759320979382,0.7900514375860984,0.79,0.8203722836955046
2024-01-04 00:45:00,1.2556013020342593,0.7900571028629161,1.8903851665870997,1.3373327186072723,1.3110827324942362,228.6872497305945,229.8872059591392,227.59275082488077,228.72239354315488,0.24893648695184858,0.13995545087931993,0.3286988546098883,0.7170642018374834,0.13091675646850526,0.11910435159365733,0.27720562585405045,0.529315543310407,0.2857295057380347,0.18,0.4274005976914393,0.8986233099663181,0.8589690378056626,0.7601931943163729,0.766536611378356,0.7972107362270064,0.8906025796273898,0.7908914267939102,0.7776335640407519,0.8182553631142266
2024-01-04 01:00:00,1.0983070629821607,0.7799152975700839,1.9597746826437878,1.4799999999999998,1.2799304150641406,226.59895033458574,227.64752273182015,225.5245544785577,226.5903455903604,0.21029868166559332,0.13952602209822304,0.3499999999999999,0.6992623552166434,0.13,0.11030579578043812,0.27,0.51466852671128,0.25011804984326835,0.17999999999999997,0.44,0.8699764344945632,0.8524218003156898,0.7660213201129197,0.79,0.8002584424534804,0.8901418376647893,0.7997540072475059,0.8000305684622396,0.8300598030279438
2024-01-04 01:15:00,1.1003250641573972,0.7802375212469299,1.8821541332918519,1.48,1.2551410351838048,226.8620187084087,228.05254607667786,225.78061991045737,226.8983911212825,0.21053059002588273,0.1399611167275838,0.3314733427393835,0.6810941752857946,0.13,0.11253385622077959,0.26764911734971214,0.5127109417528534,0.2500584360036859,0.18,0.4221854620999266,0.8522331218823925,0.8506531278815184,0.7645327897081513,0.7776461177829879,0.7938592203348398,0.8899610056325222,0.7995721729083601,0.7876461177829879,0.8238592203348397
2024-01-04 01:30:00,1.2527736301826333,0.7831229169444133,1.9512543883038351,1.3042024396747047,1.3281155845887207,227.34871339376969,228.55066491134517,226.25608174465626,227.38522030395947,0.24776096520461854,0.14,0.34694596276052736,0.7325539928009558,0.1290080211527763,0.11710383060038089,0.27010109763143314,0.5179731591343851,0.28419521841532314,0.18,0.4403470648358021,0.904635604141667,0.8591898857929856,0.7628412878282893,0.7877169710705243,0.8053526196507003,0.8949962227258655,0.7981019197440282,0.7981544682931155,0.8315276851975265
2024-01-04 01:45:00,1.1043509270883063,0.7859681379356422,1.939696488285043,1.2600000000000002,1.2755174252607926,227.65740059769146,228.84509904124945,226.6026330641129,227.701538666637,0.2131005521424774,0.14,0.34459244775754544,0.6948144156955149,0.13,0.11990690233633042,0.27006943441502895,0.5200249963894105,0.2501830846655533,0.18,0.43883516825346813,0.8708850943752459,0.8502277448812949,0.7610686234210764,0.7858200482152573,0.79822525635186,0.886506393520928,0.7962088809394194,0.7959771366358152,0.8281974825858485
2024-01-04 02:00:00,1.2535984082170584,0.7897582312531959,1.9027620550899316,1.3495475867589344,1.3151546208400102,227.97092394566604,229.15204753117985,226.95041117360665,228.0243190458194,0.24955203308061547,0.14,0.3349755452302114,0.7224738222805057,0.12904426313328707,0.12,0.273185678397554,0.5223338743024619,0.2842101109356968,0.17999999999999997,0.4334117738600912,0.8977830639603241,0.8592312309641937,0.7600083368533381,0.7767153909428405,0.8009709655187807,0.8913716902692185,0.7904974322491718,0.7875846468509029,0.8264457215268672
2024-01-04 02:15:00,1.1065231880033324,0.790145626214944,1.9715622327131317,1.41,1.2906528186614779,228.419611219106,229.62313268536528,227.39762810330484,228.48004298805904,0.21459427936684874,0.14,0.35002210497084385,0.7065564009997247,0.13004720910858095,0.12,0.27997222993612886,0.5298458206053887,0.25069402943627267,0.18,0.45,0.8815076923076973,0.8504098861427319,0.7600097750624814,0.79,0.8001139683421248,0.8845319633435182,0.790846875867817,0.8,0.8268592057761733
