datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-01-05 05:15:00,1.3186898253098922,5.263596812907011,2.9423662043828864,4.363225207804217,3.1747416322171476,227.8487234964662,228.96917333422232,227.07428679379473,227.9640220918345,0.26369315908788754,1.2860284704627627,0.590714984220127,2.043759723518734,0.1283665599857732,3.134604947326307,0.3098360892563763,0.27082655465176125,0.300157909943558,1.3027442547895713,0.6692473440903491,2.1724168778059947,0.8638407343201333,0.9550540072009484,0.8856209716850969,0.933630039560822,0.892033715606523,0.9335715873227484,0.9733821176156886,0.9314516379961763
2024-01-05 05:30:00,1.0925826666666505,5.776497666666656,2.7612647777778196,4.530624777777783,3.210127333333343,227.2936697777778,228.3711061111111,226.45703555555556,227.3740011111111,0.2102404444444407,1.304144555555553,0.5602104444444284,2.0762459999999963,0.13,3.16,0.277511444444437,0.21166522222222348,0.25005288888888644,1.3196095555555594,0.6237517777777691,2.1934341111110935,0.8504973333333309,1.01,0.8952868888889025,0.9484872222222285,0.884212333333337,1.0,0.9896335555555505,0.9559333333333332
2024-01-05 05:45:00,1.089010555555537,4.078961333331745,2.550224999999969,3.750196111109801,2.5723953333327856,226.4063091111111,227.61372533333332,225.6238318888889,226.54787144444444,0.21014733333333083,1.277581333333316,0.5034739999999913,1.6134357777774435,0.13,2.5084260000001644,0.27667266666665674,0.25871222222176277,0.24934588888888765,1.1156431111107064,0.5750203333333135,1.7497903333327423,0.850667777777784,1.1843282222224296,0.8760293333333297,0.9054856666666765,0.8895803333333383,1.1512253333334501,1.0,0.9098921111110702
2024-01-05 06:00:00,1.296378588018178,3.1592947870234473,2.5947182370786996,3.532031626789122,2.3504240612528173,226.01155266871888,227.277531198951,225.26826986120224,226.1856657072689,0.2600727882916918,1.2470531298965548,0.5199791080933925,1.4601042372789963,0.12847566870768254,2.041186171335893,0.26521842043851585,0.2736887550420679,0.29346005534136144,1.0918117061350125,0.5848236967562112,1.5948801493549623,0.8650493960238682,1.2755392445575253,0.8909279118094835,0.9016017869248362,0.8995147076800095,1.2331218953848129,1.0,0.8863354706791321
2024-01-05 06:15:00,1.0842403874995679,3.3626672813916105,2.489711263928572,3.515163254195745,2.3123195538418715,225.90857453923329,227.0871354137737,225.3018545099042,226.09917800762122,0.21003055114261274,1.1808083276857502,0.496977992067817,1.4356044126956415,0.13,2.2084331152165144,0.26241231822069805,0.26126726139571416,0.24492562185462283,1.2350094986278721,0.560918867274737,1.568956039682994,0.8514162398764675,1.2552767933518907,0.8842188350571589,0.8955765278347858,0.8900275515758885,1.2133571817403683,1.0,0.8898925710730783
2024-01-05 06:30:00,1.1244037461672045,3.5385354175003125,2.4986940630137084,3.601558125584062,2.3873613518198846,226.462308469982,227.45159567613223,225.87182020175112,226.5952434119897,0.2187599431186942,1.1407376794204533,0.5051627560769457,1.491801870861367,0.1299027907390126,2.3229087232813534,0.2523196907078929,0.253907256810215,0.25280529262764684,1.2117065502376876,0.564745256188031,1.6236171843751144,0.8524221214949065,1.2379488290452352,0.8959744256321321,0.9032835621917544,0.887990712349461,1.1964555837000548,1.0,0.8955575923209921
2024-01-05 06:45:00,1.2708229986219928,3.457525336711422,2.4682339867537695,3.5957412099390997,2.3984206783126,227.5695064897542,228.35830288482907,226.97180746321735,227.63313930746324,0.2516457749921655,1.1449429923990033,0.5021267280081779,1.5094974885539287,0.12865115348713269,2.2559939102991504,0.24378694937102027,0.25012801706927906,0.28921222829704785,1.2113188425125387,0.5609809085655817,1.6386065919901398,0.8605381828688133,1.2478446015025366,0.8992610125794549,0.9081310841445971,0.8905326265724183,1.204857758812314,1.0,0.8942743476908
2024-01-05 07:00:00,1.094960449717815,3.1818576412057324,2.4644847353686035,3.4712810514173382,2.2474547838073735,227.13615695685021,227.47094531840202,226.46129927120828,227.02274218993026,0.21023496867083766,1.24707450117761,0.5019646269386389,1.3990251299827312,0.13,2.3502027507443453,0.24157245700572244,0.2506545793894035,0.25012376127627056,1.2780120428387178,0.558433208905487,1.528772830289347,0.850145869439629,1.2803012931608202,0.9005555925876525,0.8957606763542867,0.8862789405856852,1.230306070301663,1.0,0.883759276540935
2024-01-05 07:15:00,1.3077124727741725,3.167197181844784,2.440183246655143,3.447801818019419,2.3051584655726414,228.586632773259,228.7699202115837,227.98340456505335,228.44678190425404,0.26059641285512936,1.2520428279325626,0.5015442058941294,1.4513459572387133,0.13529526159043245,2.1618309107880407,0.24080299595501384,0.25142496777342394,0.2977210294706778,1.2801441303283716,0.5564185224696722,1.5811015913231934,0.8577158065519968,1.28356247499674,0.9000554518380254,0.9014383028848466,0.8916948926523488,1.2310941458861593,1.0,0.8855637418322339
2024-01-05 07:30:00,1.1036232946718174,3.348410211970955,2.4288481535795987,3.5065777896278427,2.2936788428207358,228.3578781717993,228.27558236679548,227.55439608052262,228.06265164644714,0.21024830022664262,1.246499133449028,0.49964860240856906,1.4400389948006287,0.13530029329423549,2.249824801137755,0.23993756388037027,0.2422668088698251,0.25017764298093836,1.1244181886858742,0.5525965426832049,1.569120450606411,0.8434930898102359,1.269028796160368,0.899838688174915,0.899705594809581,0.8802696307158996,1.2153461760653272,1.0,0.8877739634715671
