datetime,PLa,PLb,PLc,PLtot,PVa,PVb,PVc,PVtot
2023-07-19 00:00:00,0.229517815043811,0.1399263822783671,0.2954999777589896,0.6607119345224703,0.04312,0.0,0.10918,0.06305
2023-07-19 00:15:00,0.2481644986058176,0.1399903353736434,0.28,0.6608627067618726,0.0431199999999999,0.0,0.10918,0.06305
2023-07-19 00:30:00,0.2286701920833999,0.1399861131169942,0.28,0.6408825391888182,0.04312,0.0,0.10918,0.06305
2023-07-19 00:45:00,0.2201161524097451,0.14,0.2582815000889143,0.609496598790673,0.04312,0.0,0.10918,0.06305
2023-07-19 01:00:00,0.2581469591779769,0.14,0.28,0.6716283254651275,0.04312,0.0,0.10918,0.06305
2023-07-19 01:15:00,0.2199025360627691,0.1399909981996393,0.28,0.6323414682936608,0.04312,0.0,0.10918,0.06305
2023-07-19 01:30:00,0.2588296785087702,0.14,0.2662944077851104,0.6567353196027733,0.04312,0.0,0.10918,0.06305
2023-07-19 01:45:00,0.2410011111111121,0.14,0.2720405555555623,0.6469957777777867,0.04312,0.0,0.10918,0.06305
2023-07-19 02:00:00,0.295856723781628,0.14,0.28,0.7122209258395393,0.04312,0.0,0.10918,0.06305
2023-07-19 02:15:00,0.2163460683646547,0.14,0.2765494288127305,0.6299837756145178,0.04312,0.0,0.10918,0.06305
2023-07-19 02:30:00,0.2337240674274639,0.14,0.2616895758559016,0.6319004811485366,0.04312,0.0,0.10918,0.06305
2023-07-19 02:45:00,0.2684619999333086,0.14,0.28,0.6871030851099,0.04312,0.0,0.10918,0.06305
2023-07-19 03:00:00,0.2228488559458574,0.137231711247179,0.28,0.6373116116772366,0.04312,0.0,0.10918,0.06305
2023-07-19 03:15:00,0.2570038547417653,0.1374013263866613,0.2549188504649129,0.6464910741065696,0.04312,0.0,0.10918,0.06305
2023-07-19 03:30:00,0.2200222269145708,0.1371992976295022,0.28,0.6330637579044508,0.04312,0.0,0.10918,0.06305
2023-07-19 03:45:00,0.2670072222221888,0.1352968888888808,0.28,0.6777371111110772,0.04312,0.0,0.10918,0.06305
2023-07-19 04:00:00,0.2201813192307259,0.134362105169589,0.2614396658037704,0.6148911751308208,0.04312,0.0,0.10918,0.06305
2023-07-19 04:15:00,0.2196512829630907,0.1339356795981671,0.2723180014891075,0.6232683609854794,0.04312,0.0,0.10918,0.06305
2023-07-19 04:30:00,0.2528165931587934,0.1303157321720213,0.28,0.665432215346708,0.04312,0.0,0.10918,0.06305
2023-07-19 04:45:00,0.2148457983379999,0.13,0.2703827267475442,0.6192517664311401,0.0431199999999999,0.0,0.10918,0.06305
2023-07-19 05:00:00,0.2514590000000032,0.130048666666668,0.2606515555555596,0.6473312222222294,0.04312,0.0,0.10918,0.06305
2023-07-19 05:15:00,0.2150083906602505,0.13,0.28,0.6271597337215694,0.04312,0.0,0.10918,0.06305
2023-07-19 05:30:00,0.2523993335184386,0.1314043876700922,0.28,0.6631271313523712,0.04312,0.0,0.10918,0.06305
2023-07-19 05:45:00,0.2194061430413027,0.1396445081566458,0.261164933102187,0.6120290483175479,0.04312,0.0,0.10918,0.06305
2023-07-19 06:00:00,0.2587235934079342,0.1392422238767841,0.3631163390267489,0.7568354317845805,0.04312,0.0,0.10918,0.06305
2023-07-19 06:15:00,0.2200444286475906,0.14,0.37,0.7246557890527819,0.04312,0.0,0.0970887501944296,0.0640921295246984
2023-07-19 06:30:00,0.2200360028002189,0.14,0.3516833531496892,0.7022929561188088,0.0650168333462944,0.0,0.06591,0.0617076081232722
2023-07-19 06:45:00,0.2581946096137602,0.1397490414003881,0.3626069463739882,0.7517448180049741,0.1273250680578228,0.0,0.0403422665199944,0.1623736204540112
2023-07-19 07:00:00,0.3943339295435115,0.2477734327263874,0.2626173997089358,0.9060931198826868,0.1403483201227295,0.0,0.0493142636710303,0.1896115217947146
2023-07-19 07:15:00,0.2514375860996327,0.1336300715460161,0.2553789494734028,0.6443703061813995,0.2605304576811599,0.0,0.1513072804630142,0.4119197688265842
2023-07-19 07:30:00,0.2194057238121755,0.1385854959711093,0.2465886079466576,0.6029662684078938,0.3774825682610946,0.0,0.2552555994090346,0.6327230172624497
2023-07-19 07:45:00,0.2495812547912946,0.131207350539403,0.260118879642694,0.647462752897002,0.4427119523872961,0.0,0.3177751324179613,0.7604498222577659
2023-07-19 08:00:00,0.2182676797973681,0.1368770690306372,0.2425869270590337,0.5222499944455518,0.5695767256725673,0.0,0.4364217988465527,1.0058377161049474
2023-07-19 08:15:00,0.2589058071686908,0.14,0.1484431230897541,0.4238352875799268,0.71464854850004,0.0,0.5690721904211481,1.2837139921528613
2023-07-19 08:30:00,0.2200214399182387,0.14,0.1705096701807384,0.4100436574500931,0.8705171029003301,0.0,0.714813106234024,1.585394949883329
2023-07-19 08:45:00,0.3392178957194059,0.3479613948525867,0.17,0.7676971373960095,0.8810525763080916,0.0,0.7254249093858705,1.6065411069257816
2023-07-19 09:00:00,0.6125893710147087,0.9829349685618424,0.1590378590948466,1.7560104645737715,0.7873944888118605,0.0,0.6388992119414271,1.426246400795507
2023-07-19 09:15:00,0.5474851636994099,0.983189526794248,0.1596756017870234,1.692404814296193,0.890845697972786,0.0,0.7357165467370168,1.6266548368786449
2023-07-19 09:30:00,0.5792660927520438,0.98110802554846,0.2784825326298187,1.840388447653457,0.8758968807981681,0.0,0.7224730779828272,1.598283188751999
2023-07-19 09:45:00,0.5436302222222207,0.6257423333333701,0.4149866666666684,1.506897777777816,1.1554932731091034,0.0,0.9838969250086138,2.139316516439439
