datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,upper_bound_Pchg,upper_bound_Pdchg
2023-03-16 00:00:00,0.3074375,1.826289103313407,2.6,2,-6.278379000210491,4.08094635013682,0.0,2.379763698448542,2.379763698448542,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0
2023-03-16 00:15:00,0.3074375,1.8302156414444444,2.6,2,-6.282305538341529,4.0834985999219935,0.0,2.3797636984485417,2.3797636984485417,0.0,0.0,1.0,1.0,0.0,0.0,20.452155102705223,20.452155102705223,0.0,0.0
2023-03-16 00:30:00,0.3074375,1.606555349527186,2.6,2,-6.058645246424269,3.9381194101757755,0.0,2.379763698448542,2.379763698448542,0.0,0.0,1.0,1.0,0.0,0.0,20.904310205410447,20.904310205410447,0.0,0.0
2023-03-16 00:45:00,0.3074375,1.810593637262636,2.6,2,-6.262683534159707,4.0707442972038095,0.0,2.379763698448535,2.3797636984485355,0.0,0.0,1.0,1.0,0.0,0.0,21.35646530811567,21.35646530811567,0.0,0.0
2023-03-16 01:00:00,0.3074375,1.804457520888889,2.6,2,-6.256547417785959,4.066755821560873,0.0,2.379763698448535,2.3797636984485355,0.0,0.0,1.0,1.0,0.0,0.0,21.80862041082089,21.80862041082089,0.0,0.0
2023-03-16 01:15:00,0.3074375,1.789209679111111,2.6,2,-6.2412995760081795,4.056844724405317,0.0,2.379763698448535,2.3797636984485337,0.0,0.0,1.0,1.0,0.0,0.0,22.260775513526113,22.260775513526113,0.0,0.0
2023-03-16 01:30:00,0.3074375,2.1288529211435687,2.6,2,-6.580942818040638,4.277612831726415,0.0,2.379763698448535,2.3797636984485346,0.0,0.0,1.0,1.0,0.0,0.0,22.712930616231336,22.712930616231336,0.0,0.0
2023-03-16 01:45:00,0.3074375,3.772896273444445,2.6,2,-8.224986170341598,5.346241010722039,0.0,2.379763698448618,2.3797636984485337,0.0,0.0,1.0,1.0,0.0,0.0,23.165085718936556,23.165085718936556,0.0,0.0
2023-03-16 02:00:00,0.3074375,3.572229019555555,2.6,2,-8.024318916457137,5.215807295697139,0.0,2.379763698453048,2.3797636984485333,0.0,0.0,1.0,1.0,0.0,0.0,23.617240821641794,23.61724082164178,0.0,0.0
2023-03-16 02:15:00,0.3074375,3.106696947777778,2.6,2,-7.558786844678128,4.913211449040784,0.0,2.3797636984518173,2.3797636984485333,0.0,0.0,1.0,1.0,0.0,0.0,24.069395924347873,24.069395924347003,0.0,0.0
2023-03-16 02:30:00,0.3074375,2.85931609441154,2.6,2,-7.311405991310659,4.752413894351929,0.0,2.3797636984505863,2.3797636984485333,0.0,0.0,1.0,1.0,0.0,0.0,24.521551027053718,24.521551027052222,0.0,0.0
