datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,upper_bound_Pchg,upper_bound_Pdchg
2023-03-16 00:00:00,0.3074375,1.826289103313407,2.6,2,-44.70571047376884,29.05871180794975,0.0,21.593429435227705,21.59342943522773,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0
2023-03-16 00:15:00,0.3074375,1.8302156414444444,2.6,2,-44.709637011899865,29.061264057734917,0.0,21.593429435227705,21.593429435227723,0.0,0.0,1.0,1.0,0.0,0.0,24.102751592693263,24.102751592693267,0.0,0.0
2023-03-16 00:30:00,0.3074375,1.606555349527186,2.6,2,-44.4859767199826,28.915884867988694,0.0,21.5934294352277,21.593429435227723,0.0,0.0,1.0,1.0,0.0,0.0,28.205503185386526,28.205503185386533,0.0,0.0
2023-03-16 00:45:00,0.3074375,1.810593637262636,2.6,2,-44.69001500771801,29.04850975501671,0.0,21.593429435227684,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,32.30825477807979,32.3082547780798,0.0,0.0
2023-03-16 01:00:00,0.3074375,1.804457520888889,2.6,2,-44.683878891344264,29.044521279373775,0.0,21.593429435227687,21.593429435227698,0.0,0.0,1.0,1.0,0.0,0.0,36.41100637077305,36.411006370773066,0.0,0.0
2023-03-16 01:15:00,0.3074375,1.789209679111111,2.6,2,-44.6686310495665,29.034610182218227,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,40.51375796346631,40.513757963466325,0.0,0.0
2023-03-16 01:30:00,0.3074375,2.1288529211435687,2.6,2,-45.008274291598944,29.25537828953932,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,44.61650955615957,44.616509556159585,0.0,0.0
2023-03-16 01:45:00,0.3074375,3.772896273444445,2.6,2,-46.65231764389984,30.324006468534897,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,48.71926114885284,48.719261148852844,0.0,0.0
2023-03-16 02:00:00,0.3074375,3.572229019555555,2.6,2,-46.45165039001095,30.193572753507116,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,52.8220127415461,52.82201274154611,0.0,0.0
2023-03-16 02:15:00,0.3074375,3.106696947777778,2.6,2,-45.98611831823317,29.89097690685156,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,56.924764334239356,56.92476433423937,0.0,0.0
2023-03-16 02:30:00,0.3074375,2.85931609441154,2.6,2,-45.73873746486694,29.73017935216351,0.0,21.593429435227687,21.5934294352277,0.0,0.0,1.0,1.0,0.0,0.0,61.02751592693261,61.02751592693264,21.593429435227687,0.0
2023-03-16 02:45:00,0.3074375,3.033381748686097,2.6,2,-2.725944248686097,1.7718637616459632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 03:00:00,0.3074375,2.887978455888889,2.6,2,-2.580540955888889,1.677351621327778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 03:15:00,0.3074375,2.8781658195555564,2.6,2,-2.5707283195555566,1.6709734077111118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 03:30:00,0.3074375,2.913405147777778,2.6,2,-2.6059676477777782,1.6938789710555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 03:45:00,0.3074375,2.9667756782853134,2.6,2,-2.6593381782853136,1.7285698158854537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 04:00:00,0.3074375,2.896964965444445,2.6,2,-2.589527465444445,1.6831928525388893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 04:15:00,0.3074375,2.793574303603373,2.6,2,-2.4861368036033733,1.6159889223421928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 04:30:00,0.3074375,2.688777691153756,2.6,2,-2.381340191153756,1.5478711242499414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 04:45:00,0.3074375,2.669129106777778,2.6,2,-2.3616916067777782,1.5350995444055557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 05:00:00,0.3074375,2.590981037555556,2.6,2,-2.2835435375555564,1.4843032994111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 05:15:00,0.3074375,2.698846373181923,2.6,2,-2.3914088731819234,1.5544157675682502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 05:30:00,0.3074375,2.640779793333333,2.6,2,-2.333342293333333,1.5166724906666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
2023-03-16 05:45:00,0.3074375,2.5653688516666664,2.6,2,-2.2579313516666666,1.4676553785833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.13026751962586,65.1302675196259,0.0,0.0
