datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,upper_bound_Pchg,upper_bound_Pdchg
2023-03-16 00:00:00,0.3074375,1.826289103313407,2.6,2,-61.51885160331341,39.98725354215372,0.0,30.0,30.000000000000014,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0
2023-03-16 00:15:00,0.3074375,1.8302156414444444,2.6,2,-61.522778141444455,39.9898057919389,0.0,30.0,30.00000000000001,0.0,0.0,1.0,1.0,0.0,0.0,25.7,25.700000000000003,0.0,0.0
2023-03-16 00:30:00,0.3074375,1.606555349527186,2.6,2,-61.299117849527185,39.84442660219268,0.0,30.000000000000004,30.000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,31.4,31.400000000000006,0.0,0.0
2023-03-16 00:45:00,0.3074375,1.810593637262636,2.6,2,-61.50315613726263,39.97705148922071,0.0,30.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,37.1,37.1,0.0,0.0
2023-03-16 01:00:00,0.3074375,1.804457520888889,2.6,2,-61.49702002088888,39.97306301357778,0.0,30.000000000000004,30.000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,42.800000000000004,42.800000000000004,0.0,0.0
2023-03-16 01:15:00,0.3074375,1.789209679111111,2.6,2,-61.48177217911112,39.96315191642223,0.0,30.000000000000004,30.00000000000001,0.0,0.0,1.0,1.0,0.0,0.0,48.50000000000001,48.50000000000001,0.0,0.0
2023-03-16 01:30:00,0.3074375,2.1288529211435687,2.6,2,-61.82141542114356,40.18392002374332,0.0,30.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,54.20000000000001,54.20000000000001,2.037348737477357,0.0
2023-03-16 01:45:00,0.3074375,3.772896273444445,2.6,2,-59.39076129848966,38.60399484401828,0.0,27.96265126252264,27.962651262522574,0.0,0.0,1.0,1.0,0.0,0.0,59.900000000000006,59.900000000000006,27.962651262522645,0.0
2023-03-16 02:00:00,0.3074375,3.572229019555555,2.6,2,-3.2647915195555552,2.122114487711111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21290373987931,65.2129037398793,0.0,0.0
2023-03-16 02:15:00,0.3074375,3.106696947777778,2.6,2,-2.799259447777778,1.8195186410555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21290373987931,65.2129037398793,0.0,0.0
