datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,upper_bound_Pchg,upper_bound_Pdchg
2023-03-16 00:00:00,0.3074375,1.826289103313407,2.6,2,-35.170710840509734,22.86096204633133,0.0,16.825929618598167,16.825929618598167,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0
2023-03-16 00:15:00,0.3074375,1.8302156414444444,2.6,2,-35.174637378640774,22.863514296116502,0.0,16.825929618598163,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,23.196926627533653,23.196926627533653,0.0,0.0
2023-03-16 00:30:00,0.3074375,1.606555349527186,2.6,2,-34.95097708672351,22.718135106370283,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,26.393853255067302,26.393853255067302,0.0,0.0
2023-03-16 00:45:00,0.3074375,1.810593637262636,2.6,2,-35.15501537445896,22.850759993398327,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,29.59077988260096,29.59077988260096,0.0,0.0
2023-03-16 01:00:00,0.3074375,1.804457520888889,2.6,2,-35.148879258085216,22.846771517755393,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,32.78770651013461,32.78770651013461,0.0,0.0
2023-03-16 01:15:00,0.3074375,1.789209679111111,2.6,2,-35.13363141630744,22.836860420599837,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,35.98463313766826,35.98463313766826,0.0,0.0
2023-03-16 01:30:00,0.3074375,2.1288529211435687,2.6,2,-35.473274658339896,23.057628527920933,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,39.18155976520192,39.18155976520192,0.0,0.0
2023-03-16 01:45:00,0.3074375,3.772896273444445,2.6,2,-37.11731801064077,24.126256706916504,0.0,16.825929618598167,16.82592961859816,0.0,0.0,1.0,1.0,0.0,0.0,42.37848639273557,42.37848639273557,0.0,0.0
2023-03-16 02:00:00,0.3074375,3.572229019555555,2.6,2,-36.916650756751885,23.995822991888726,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,45.57541302026921,45.57541302026921,0.0,0.0
2023-03-16 02:15:00,0.3074375,3.106696947777778,2.6,2,-36.451118684974105,23.693227145233173,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,48.77233964780286,48.77233964780286,0.0,0.0
2023-03-16 02:30:00,0.3074375,2.85931609441154,2.6,2,-36.20373783160787,23.532429590545114,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,51.969266275336516,51.969266275336516,0.0,0.0
2023-03-16 02:45:00,0.3074375,3.033381748686097,2.6,2,-36.377803485882424,23.645572265823578,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,55.166192902870165,55.166192902870165,0.0,0.0
2023-03-16 03:00:00,0.3074375,2.887978455888889,2.6,2,-36.23240019308521,23.55106012550539,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,58.363119530403814,58.363119530403814,0.0,0.0
2023-03-16 03:15:00,0.3074375,2.8781658195555564,2.6,2,-36.22258755675188,23.544681911888723,0.0,16.825929618598167,16.825929618598163,0.0,0.0,1.0,1.0,0.0,0.0,61.560046157937464,61.560046157937464,16.45318516742281,0.0
2023-03-16 03:30:00,0.3074375,2.913405147777778,2.6,2,-3.351456550128488,2.1784467575835174,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,64.7569727854711,64.7569727854711,0.0,0.0
2023-03-16 03:45:00,0.3074375,2.9667756782853134,2.6,2,-3.4048270806360232,2.2131376024134153,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,64.82779423119443,64.82779423119443,0.0,0.0
2023-03-16 04:00:00,0.3074375,2.896964965444445,2.6,2,-3.3350163677951548,2.167760639066851,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,64.89861567691776,64.89861567691776,0.0,0.0
2023-03-16 04:15:00,0.3074375,2.793574303603373,2.6,2,-3.2316257059540825,2.1005567088701538,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,64.96943712264108,64.96943712264108,0.0,0.0
2023-03-16 04:30:00,0.3074375,2.688777691153756,2.6,2,-3.1268290935044654,2.032438910777903,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.04025856836441,65.04025856836441,0.0,0.0
2023-03-16 04:45:00,0.3074375,2.669129106777778,2.6,2,-3.107180509128488,2.019667330933517,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.11108001408772,65.11108001408772,0.0,0.0
2023-03-16 05:00:00,0.3074375,2.590981037555556,2.6,2,-3.0290324399062665,1.9688710859390732,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.18190145981104,65.18190145981104,0.0,0.0
2023-03-16 05:15:00,0.3074375,2.698846373181923,2.6,2,-3.136897775532633,2.0389835540962116,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.25272290553437,65.25272290553437,0.0,0.0
2023-03-16 05:30:00,0.3074375,2.640779793333333,2.6,2,-3.078831195684043,2.001240277194628,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.3235443512577,65.3235443512577,0.0,0.0
2023-03-16 05:45:00,0.3074375,2.5653688516666664,2.6,2,-3.0034202540173762,1.9522231651112947,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.39436579698102,65.39436579698102,0.0,0.0
2023-03-16 06:00:00,0.3074375,2.57372343992711,2.6,2,-3.0117748422778194,1.957653647480583,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.46518724270435,65.46518724270435,0.0,0.0
2023-03-16 06:15:00,0.3074375,2.652714929888889,2.6,2,-3.0907663322395984,2.0089981159557393,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.53600868842767,65.53600868842767,0.0,0.0
2023-03-16 06:30:00,0.3074375,4.93774609625193,2.6,2,-5.375797498602639,3.4942683740917153,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.60683013415098,65.60683013415098,0.0,0.0
2023-03-16 06:45:00,0.32570797611374935,4.822211448,2.6,2,-5.24199237423696,3.4072950432540248,0.0,0.3727444511753548,0.3727444511753548,0.0,0.0,1.0,1.0,0.0,0.0,65.67765157987431,65.67765157987431,0.0,0.0
