datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA)
2024-01-24 00:00:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 00:15:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 00:30:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 00:45:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 01:00:00,0.45,0.44000000000000006,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 01:15:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 01:30:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 01:45:00,0.45,0.44,0.45,0.04115,0.0,0.11012000000000001,0.05953,0.0,0.0,0.0,0.0
2024-01-24 02:00:00,0.45,0.44,0.45,0.04115,0.0,0.11012000000000001,0.05953,0.0,0.0,0.0,0.0
2024-01-24 02:15:00,0.45,0.44000000000000006,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 02:30:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 02:45:00,0.45,0.44000000000000006,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 03:00:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 03:15:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 03:30:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 03:45:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 04:00:00,0.45,0.44,0.45,0.04115,0.0,0.11012000000000001,0.05953,0.0,0.0,0.0,0.0
2024-01-24 04:15:00,0.45,0.44,0.45,0.04115,0.0,0.11012000000000001,0.05953,0.0,0.0,0.0,0.0
2024-01-24 04:30:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 04:45:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 05:00:00,0.45,0.44000000000000006,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 05:15:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 05:30:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 05:45:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 06:00:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 06:15:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 06:30:00,0.45,0.44,0.45,0.041150000000000006,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 06:45:00,0.45,0.44,0.45,0.04115,0.0,0.11012,0.05953,0.0,0.0,0.0,0.0
2024-01-24 07:00:00,0.45,0.44000000000000006,0.45,0.04115,0.0,0.11012,0.059530000000000007,0.0,0.0,0.0,0.0
2024-01-24 07:15:00,0.42188715953307393,0.39757643135075044,0.39339911061700944,0.041150000000000006,0.0,0.10100463868816009,0.06190493329627571,0.0,0.0,0.0,0.0
2024-01-24 07:30:00,0.31829999999999997,0.2368861111111111,0.15675000000000003,0.04597436944444445,0.0,0.06804,0.04635625277777779,0.0,0.0,0.0,0.0
2024-01-24 07:45:00,0.3043015828936406,0.2637545126353791,0.20432379894473757,0.06981503193557345,0.0,0.06804,0.06150518189391835,0.0,0.0,0.0,0.0
2024-01-24 08:00:00,0.3060566509302971,0.2686087198000555,0.21314634823660095,0.06515004443210219,0.0,0.06804,0.05265698417106359,0.0,0.0,0.0,0.0
2024-01-24 08:15:00,0.3363027777777778,0.3149222222222222,0.28289722222222224,0.08878709166666666,0.0,0.057554513888888895,0.09579918611111111,0.0,0.0,0.0,0.0
2024-01-24 08:30:00,0.8618565869927738,0.8669538632573651,0.8707948860478043,0.3260334936075598,0.0,0.20957212340188994,0.5356675653140633,0.0,0.0,0.0,0.0
