datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-01-07 00:00:00,1.1050417362270453,0.8015025041736228,1.9826210350584306,1.34,1.2952253756260435,228.24946577629382,229.63899833055095,227.45323873121868,228.44734557595993,0.21574290484140232,0.14,0.3535893155258764,0.7065442404006678,0.13,0.12,0.2764941569282137,0.5329382303839734,0.2501669449081803,0.1862771285475793,0.446627712854758,0.883255425709516,0.8503505843071786,0.7539565943238731,0.7835559265442404,0.798914858096828,0.8841068447412355,0.7859432387312187,0.7959098497495827,0.8235058430717863
2024-01-07 00:05:00,1.0935500000000002,0.7930416666666668,1.965325,1.34,1.2833333333333334,226.68599166666667,228.02265833333334,225.87975,226.86281666666667,0.21006666666666665,0.14,0.35,0.7,0.13,0.12,0.27,0.52,0.25,0.18,0.4400416666666666,0.8702333333333333,0.8536499999999999,0.76,0.79,0.8,0.89,0.7901250000000001,0.8,0.83
2024-01-07 00:10:00,1.0925437864887406,0.7935112593828191,1.9635946622185154,1.34,1.2822768974145122,226.79541284403672,228.12359466221852,226.02505421184318,226.98172643869893,0.21022518765638032,0.14,0.35,0.7001334445371142,0.13,0.12,0.27,0.52,0.25007506255212675,0.18,0.4402668890742285,0.8704753961634696,0.8541284403669724,0.76,0.79,0.8000333611342786,0.890116763969975,0.7901417848206839,0.8,0.83
2024-01-07 00:15:00,1.0926644462947546,0.7937135720233139,1.86729392173189,1.34,1.2492672772689424,226.87822647793504,228.15114071606996,226.0606910907577,227.02998334721067,0.2102581182348043,0.14,0.32669442131557036,0.6766944213155703,0.13,0.12000000000000001,0.27,0.5140632805995003,0.25,0.18,0.42343047460449623,0.8498834304746045,0.8532389675270607,0.76,0.7697169025811824,0.7922314737718568,0.8901165695253955,0.79,0.7807577019150708,0.8222314737718568
2024-01-07 00:20:00,1.1868390325271059,0.7928356964136781,1.411726438698916,1.3816680567139283,1.1305671392827357,226.9031609674729,228.1749124270225,226.08722268557133,227.05499582985823,0.23213511259382819,0.14,0.25364470391993327,0.6257047539616346,0.1293744787322769,0.12,0.18885738115095912,0.43794829024186827,0.270767306088407,0.18,0.31686405337781487,0.767347789824854,0.8566388657214344,0.76,0.8048040033361133,0.8162385321100917,0.8942035029190993,0.7909257714762302,0.8224687239366139,0.836463719766472
2024-01-07 00:25:00,1.5327416666666667,0.7955,1.3425749999999999,1.5848916666666666,1.2243583333333334,227.02083333333334,228.3366916666667,226.26358333333332,227.20665833333334,0.31448333333333334,0.14,0.25416666666666665,0.7087249999999999,0.12651666666666667,0.12,0.16629166666666667,0.4125583333333333,0.3488,0.18,0.30423333333333336,0.8331166666666667,0.8770583333333334,0.76,0.8385083333333333,0.8446750000000001,0.9091333333333333,0.79005,0.8580333333333332,0.8536083333333333
2024-01-07 00:30:00,1.0989342214820983,0.7963613655287262,1.3996502914238134,1.03,1.0993921731890093,227.32875104079935,228.458151540383,226.53614487926725,227.44090757701912,0.210699417152373,0.14,0.27,0.6203247293921732,0.13,0.12000000000000001,0.17,0.4199583680266445,0.2503663613655287,0.18,0.32,0.7502248126561198,0.852173189009159,0.7599750208159867,0.8439883430474604,0.83,0.8903746877601998,0.7899750208159867,0.8699999999999999,0.8500499583680267
2024-01-07 00:35:00,1.0912083333333333,0.79015,1.3922333333333332,1.03,1.09145,226.58125,227.69,225.7783083333333,226.68299166666668,0.21021666666666666,0.14,0.27,0.6145166666666666,0.13,0.119525,0.17,0.4117083333333333,0.250075,0.18,0.3125,0.74195,0.8588333333333332,0.7612166666666667,0.8485999999999999,0.8300749999999999,0.8902916666666666,0.79355,0.87,0.8500749999999999
2024-01-07 00:40:00,1.0909083333333334,0.7896166666666667,1.3911499999999999,1.03,1.0904416666666668,226.34536666666668,227.40423333333334,225.569775,226.43954166666668,0.21037499999999998,0.14,0.27,0.611675,0.13,0.11993333333333332,0.17,0.41,0.25003333333333333,0.18,0.31040833333333334,0.7401916666666667,0.8600333333333333,0.7607166666666667,0.8499749999999999,0.83,0.890375,0.7950833333333334,0.87,0.8500333333333333
2024-01-07 00:45:00,1.0905500000000001,0.789725,1.3918,1.03,1.0902833333333335,226.31091666666666,227.38626666666667,225.56859166666666,226.42215000000002,0.21029166666666665,0.14,0.27,0.6107333333333334,0.13,0.11996666666666668,0.17,0.41,0.25003333333333333,0.18,0.3104166666666667,0.7401416666666666,0.8599833333333333,0.7604083333333334,0.8496583333333333,0.83,0.8902833333333333,0.793425,0.87,0.8500333333333333
2024-01-07 00:50:00,1.0911092577147623,0.79,1.3916180150125104,1.03,1.0903836530442037,226.49775646371975,227.4998081734779,225.7059633027523,226.56764804003336,0.21037531276063384,0.14,0.27,0.6129858215179317,0.13,0.12,0.17,0.41,0.2500834028356964,0.18,0.3111342785654712,0.740208507089241,0.8593994995829859,0.7600750625521268,0.8498582151793161,0.8300250208507088,0.8903836530442034,0.7918598832360301,0.8699999999999999,0.850091743119266
2024-01-07 00:55:00,1.091891666666667,0.79,1.3912666666666667,1.03,1.0907250000000002,226.63910833333333,227.72225833333334,225.858625,226.74009999999998,0.2106,0.14,0.27,0.614825,0.13,0.12,0.17,0.41,0.2502416666666667,0.18,0.31104166666666666,0.7405416666666667,0.8596083333333333,0.76,0.8498833333333333,0.8300666666666666,0.8904833333333333,0.7909750000000001,0.87,0.8501333333333333
2024-01-07 01:00:00,1.6144666666666667,0.7900333333333334,1.3913499999999999,1.9650750000000001,1.2643583333333333,226.79595,227.89301666666665,226.02731666666668,226.90553333333335,0.33568333333333333,0.14,0.27,0.7408666666666667,0.12610833333333335,0.12,0.17,0.40722499999999995,0.36885,0.18,0.314425,0.8591166666666668,0.8878166666666666,0.76,0.8497833333333333,0.8501666666666666,0.9130416666666668,0.7907916666666667,0.87,0.8580500000000001
2024-01-07 01:05:00,1.0904329725228976,0.7902414654454621,1.3531723563696918,2.33,1.0785761865112407,226.75859283930058,227.95398001665276,225.9619317235637,226.89133222314737,0.21017485428809324,0.14,0.2588592839300583,0.6078101582014988,0.13,0.12000000000000001,0.16723563696919236,0.41,0.25,0.18,0.30413821815154035,0.7318068276436303,0.8586178184845962,0.7600666111573688,0.8410491257285595,0.8271940049958367,0.8901248959200666,0.7913988343047461,0.8616652789342214,0.8472356369691924
2024-01-07 01:10:00,1.0948457047539617,0.7900250208507089,1.2503336113427856,2.33,1.045437864887406,226.8330025020851,227.95812343619681,226.03809841534613,226.9428857381151,0.21140950792326937,0.14,0.23003336113427858,0.5837364470391994,0.13,0.12,0.16,0.4014929107589658,0.25,0.18,0.28,0.7101501251042535,0.8593911592994162,0.7600917431192661,0.8243286071726438,0.82,0.8905587989991659,0.7928940783986657,0.8400583819849875,0.8402752293577982
2024-01-07 01:15:00,1.0906910907577019,0.7903247293921732,1.2659783513738552,2.33,1.049766860949209,226.79348875936716,227.9360782681099,226.02479600333058,226.91769358867612,0.210233139050791,0.14,0.23366361365528726,0.5838384679433805,0.13,0.12000000000000001,0.16119900083263947,0.40463780183180686,0.25,0.18,0.2837052456286428,0.7136552872606161,0.8591257285595337,0.76,0.8263447127393838,0.8207327227310574,0.8901665278934221,0.7905745212323064,0.8430058284762697,0.840932556203164
2024-01-07 01:20:00,1.0955833333333334,0.7904416666666667,1.3984416666666666,2.33,1.0930666666666666,226.8908,227.99119166666665,226.135,227.00539999999998,0.21157499999999999,0.14,0.27,0.6208333333333333,0.13,0.12,0.17,0.41014999999999996,0.2509083333333333,0.18,0.31961666666666666,0.7428083333333333,0.8581583333333334,0.7600666666666667,0.8494166666666666,0.8304333333333334,0.8913,0.7909916666666668,0.87,0.8504583333333333
2024-01-07 01:25:00,1.0912333333333333,0.790475,1.3961166666666667,2.33,1.0907666666666667,226.95368333333332,227.96629166666665,226.13095833333335,227.017125,0.21030833333333335,0.14,0.27,0.6198833333333333,0.13,0.12,0.17,0.4101833333333333,0.2501,0.18,0.31924166666666665,0.7407416666666666,0.8567499999999999,0.7601166666666667,0.8484166666666667,0.83,0.8901333333333334,0.7910166666666667,0.87,0.850025
2024-01-07 01:30:00,1.0914083333333333,0.7902250000000001,1.3994833333333332,2.33,1.0913833333333334,227.05375,228.05601666666664,226.2880583333333,227.13245,0.21049166666666666,0.14,0.27,0.6199666666666667,0.13,0.12,0.17,0.411825,0.25,0.18,0.32,0.7425833333333334,0.8577666666666666,0.7601166666666667,0.8418333333333333,0.83,0.89005,0.7909416666666667,0.87,0.85
2024-01-07 01:35:00,1.6360133444537115,0.7902085070892411,1.5428773978315264,2.1753461217681402,1.3220600500417012,227.10658882402,228.08853211009176,226.37286905754797,227.18917431192662,0.3414261884904087,0.14,0.31080900750625523,0.7919849874895747,0.1263552960800667,0.12,0.15378648874061718,0.3939032527105922,0.37347789824854044,0.18,0.351651376146789,0.9005170975813178,0.8891492910758965,0.7605921601334446,0.8982568807339449,0.8728857381150958,0.9139699749791492,0.7916346955796497,0.9187489574645538,0.8758298582151792
2024-01-07 01:40:00,1.0921583333333336,0.7913666666666668,1.410025,1.45,1.1000333333333334,227.29538333333335,228.32035833333333,226.50365,227.37335000000002,0.21039166666666667,0.14,0.27,0.6202166666666666,0.13,0.12,0.17,0.41928333333333334,0.250075,0.18,0.32,0.750075,0.8573,0.7601166666666667,0.8464666666666667,0.83,0.890175,0.7909916666666668,0.87,0.8500333333333333
2024-01-07 01:45:00,1.0921416666666668,0.7935333333333333,1.4081333333333332,1.45,1.0998333333333334,227.31965833333336,228.39713333333333,226.57614166666667,227.43115833333334,0.21021666666666666,0.14,0.27,0.6200249999999999,0.13,0.12,0.17,0.419425,0.25,0.18,0.32,0.75,0.8571166666666666,0.76,0.848975,0.83,0.890025,0.7904083333333334,0.87,0.85
2024-01-07 01:50:00,1.0955916666666667,0.7936416666666667,1.4132749999999998,1.45,1.1012583333333335,227.42600833333336,228.55123333333333,226.69503333333333,227.557075,0.21191666666666664,0.14,0.2700416666666667,0.6212166666666668,0.13,0.12,0.17,0.42,0.2501083333333333,0.18,0.32003333333333334,0.7507416666666666,0.8554416666666667,0.76,0.8443916666666667,0.83,0.890175,0.79015,0.87,0.8500333333333333
2024-01-07 01:55:00,1.0940083333333335,0.7939,1.4483416666666666,1.45,1.1127583333333335,227.6324833333333,228.79824166666668,226.93595833333336,227.7887333333333,0.210725,0.14,0.2796166666666667,0.6304416666666667,0.13,0.12,0.17090000000000002,0.42,0.25025833333333336,0.18,0.32965000000000005,0.7602583333333334,0.85355,0.76,0.85,0.8300666666666666,0.8902249999999999,0.7900666666666667,0.8741833333333333,0.850125
