datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,upper_bound_Pchg,upper_bound_Pdchg
2023-11-01 00:00:00,0.0003104847162030638,2.056233,2.6,2,-16.713635186806886,10.863862871424477,0.0,7.328856335761539,7.328856335761548,0.0,0.0,1.0,1.0,0.0,0.0,50.0,50.0,0.0,0.0
2023-11-01 00:15:00,0.05288448666036125,1.89256,2.6,2,-16.497388184862725,10.723302320160771,0.0,7.328856335761539,7.328856335761548,0.0,0.0,1.0,1.0,0.0,0.0,51.39248270379469,51.39248270379469,0.0,0.0
2023-11-01 00:30:00,0.0,1.7196147,2.6,2,-16.377327371523094,10.645262791490014,0.0,7.328856335761543,7.328856335761555,0.0,0.0,1.0,1.0,0.0,0.0,52.78496540758938,52.78496540758938,0.0,0.0
2023-11-01 00:45:00,0.0,1.5871818,2.6,2,-16.244894471523182,10.559181406490069,0.0,7.328856335761586,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,54.17744811138408,54.17744811138408,0.0,0.0
2023-11-01 01:00:00,0.0,1.3750806,2.6,2,-16.032793271523186,10.421315626490072,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,55.56993081517878,55.569930815178786,0.0,0.0
2023-11-01 01:15:00,0.0,1.4440188,2.6,2,-16.101731471523184,10.466125456490072,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,56.962413518973484,56.96241351897349,0.0,0.0
2023-11-01 01:30:00,0.0,1.619828,2.6,2,-16.277540671523184,10.580401436490071,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,58.35489622276819,58.3548962227682,0.0,0.0
2023-11-01 01:45:00,0.05782047059834,1.5373502,2.6,2,-16.137242400924844,10.48920756060115,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,59.74737892656289,59.7473789265629,0.0,0.0
2023-11-01 02:00:00,0.0,1.3909907,2.6,2,-16.048703371523185,10.431657191490071,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,61.13986163035759,61.13986163035761,0.0,0.0
2023-11-01 02:15:00,0.0,1.3540808,2.6,2,-16.011793471523184,10.40766575649007,0.0,7.328856335761591,7.328856335761593,0.0,0.0,1.0,1.0,0.0,0.0,62.5323443341523,62.53234433415231,0.0,0.0
