datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
01-Nov-2023 06:55:00,1.3468986263752,1.0805964,2.6,2,1.16975694476852,1.16975694476852,0,0,0,70.9188134979344,70.9188134979344,0.449195860351733,1,1,-0,0,-2.07321166316184
01-Nov-2023 07:00:00,1.47900334410667,1.0242156,2.6,2,1.16975694476852,1.16975694476852,0,0,0,70.9928981044364,70.9928981044364,0.408357331509913,1,1,-0,-0,-1.88472614543037
01-Nov-2023 07:05:00,1.50660324325562,0.99049336,2.6,2,1.16975694476852,1.16975694476839,0,0,0,71.0669827109384,71.0669827109384,0.395070868027614,1,0.999999999999901,0,0,-1.8234040062813
01-Nov-2023 07:10:00,1.85106147294045,0.9777151,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.1410673174405,71.1410673174404,0.31766962859593,1,1,-0,-0,-1.4661675165966
01-Nov-2023 07:15:00,1.79238157725334,0.98630184,2.6,2,1.16975694476852,1.16975694476805,0,0,0,71.2151519239425,71.2151519239424,0.332244066328034,1,1,0,0,-1.53343415228323
01-Nov-2023 07:20:00,2.11284830646515,1.0278352,2.6,2,1.16975694476852,1.16975694476951,0,0,0,71.2892365304445,71.2892365304444,0.271808502999125,1,1,-0,-0,-1.25450078307288
01-Nov-2023 07:25:00,2.30741594753265,1.1154301,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.3633211369465,71.3633211369465,0.248631075767618,1,1,-0,-0,-1.14752804200439
01-Nov-2023 07:30:00,2.44203628263474,1.0491369,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.4374057434485,71.4374057434485,0.205099809828833,1,1,0,0,-0.946614506902308
01-Nov-2023 07:35:00,2.6551947681427,1.0386574,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.5114903499505,71.5114903499505,0.156644912968774,1,1,-0,-0,-0.722976521394343
01-Nov-2023 07:40:00,2.84719062252045,1.0361264,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.5855749564525,71.5855749564525,0.114497427853596,1,1,-0,0,-0.528449667016597
01-Nov-2023 07:45:00,3.08052397527695,1.2635496,2.6,2,1.16975694476852,1.16975694476852,0,0,0,71.6596595629545,71.6596595629545,0.113216894756354,1,1,-0,-0,-0.522539514260096
01-Nov-2023 07:50:00,3.78258189496994,3.1063035,2.6,2,0.526193018393391,0.526193018393391,0,0,0,71.7337441694566,71.7337441694565,0.0814899890603156,1,1,-0,-0,-0.376107641816841
01-Nov-2023 07:55:00,4.70947623767853,5.9609,2.6,2,0,0,0.564012335179156,0.564012335179156,0,71.7670697272881,71.7670697272881,0.0267364699253513,0,0,1,1,-0.12339909196316
01-Nov-2023 08:00:00,4.92068776016235,7.3627605,2.6,2,0,0,1.03476251712717,1.03476251712696,0,71.7245107885838,71.7245107885838,0.0807186695430945,0,0,1,1,-0.372547705583513
01-Nov-2023 08:05:00,4.66812505702972,7.6518354,2.6,2,0,0,1.32753851241306,1.32753851241299,0,71.646430236452,71.646430236452,0.0712038855979157,-0,-0,1,1,-0.328633318144226
01-Nov-2023 08:10:00,4.23543694896698,7.683593,2.6,2,0,0,1.52046168554916,1.52046168554916,0,71.5462575511162,71.5462575511161,0.0882337473191834,0,-0,1,1,-0.407232679934693
01-Nov-2023 08:15:00,3.88440966939926,8.671545,2.6,2,0,0,2.39356766530037,2.39356766530037,0,71.4315273729951,71.4315273729951,0,0,-0,1,1,0
01-Nov-2023 08:20:00,3.72628847522736,9.603848,2.6,2,0,0,2.93877976238632,2.93877976238632,0,71.2509148345835,71.2509148345834,0,-0,-0,1,1,0
01-Nov-2023 08:25:00,3.71136351900101,10.024694,2.6,2,0,0,3.1566652404995,3.1566652404995,0,71.0291619756975,71.0291619756975,0,0,-0,1,1,0
01-Nov-2023 08:30:00,3.35651696577072,10.245502,2.6,2,0,0,3.44449251711464,3.44449251711464,0,70.7909680318756,70.7909680318756,0,0,-0,1,1,0
01-Nov-2023 08:35:00,3.55351260967255,9.495291,2.6,2,0,0,2.97088919516373,2.97088919516373,0,70.5310553725951,70.5310553725951,0,0,-0,1,1,0
01-Nov-2023 08:40:00,4.34760755939484,9.532954,2.6,2,0,0,2.59267322030258,2.59267322030258,0,70.3068796174422,70.3068796174422,0,-0,0,1,1,0
01-Nov-2023 08:45:00,3.82148610963821,9.786683,2.6,2,0,0,2.98259844518089,2.98259844518089,0,70.1112430794077,70.1112430794077,0,0,-0,1,1,0
01-Nov-2023 08:50:00,4.13594524211884,9.710464,2.6,2,0,0,2.78725937894057,2.7872593789406,0,69.88618377398,69.88618377398,0,0,-0,1,1,8.88178419700125e-16
01-Nov-2023 08:55:00,4.91401081237793,7.9274273,2.6,2,0,0,1.50670824381103,1.50670824381103,0,69.6758642584968,69.6758642584968,0,0,-0,1,1,0
01-Nov-2023 09:00:00,5.36910375766754,7.0756288,5.8,2,0,0,0.853262521166237,0.853262521166221,0,69.5621718801674,69.5621718801673,0,0,0,1,1,0
01-Nov-2023 09:05:00,5.82364461135864,6.4019656,5.8,2,0,0,0.289160494320678,0.289160494320679,0,69.4977868568762,69.4977868568762,0,0,0,1,1,0
01-Nov-2023 09:10:00,5.74491874980927,6.1485543,5.8,2,0,0,0.201817775095367,0.201817775095367,0,69.4759675401948,69.4759675401947,0,0,-0,1,1,0
01-Nov-2023 09:15:00,5.91824526672363,6.1125755,5.8,2,0,0,0.097165116638183,0.0971651166381838,0,69.4607388833304,69.4607388833304,0,-0,0,1,1,-2.22044604925031e-16
01-Nov-2023 09:20:00,6.04670161914825,5.9568706,5.8,2,0.0449155095741274,0.0449155095741274,0,0,0,69.453407050345,69.453407050345,0,1,1,0,0,0
01-Nov-2023 09:25:00,7.40725311069489,5.679815,5.8,2,0.863719055347443,0.863719055347443,0,0,0,69.4562516992847,69.4562516992847,0,1,1,0,0,0
01-Nov-2023 09:30:00,8.32411738929749,5.6863413,5.8,2,1.31888804464874,1.31888804464874,0,0,0,69.5109539061234,69.5109539061234,0,1,1,0,0,0
01-Nov-2023 09:35:00,8.28509171447754,5.3751535,5.8,2,1.45496910723877,1.45496910723877,0,0,0,69.5944834822845,69.5944834822845,0,1,1,0,-0,0
01-Nov-2023 09:40:00,9.00319869689941,4.333673,5.8,2,1.8989242092789,1.8989242092789,0,0,0,69.6866315257429,69.6866315257429,0,1,1,-0,-0,0.871677278341618
01-Nov-2023 09:45:00,10.2614394538879,3.8443027,5.8,2,2.22114195626831,2.22114195626843,0,0,0,69.8068967256639,69.8068967256639,0,1,1,-0,0,1.9748528413512
01-Nov-2023 09:50:00,11.0933608394623,3.7846482,5.8,2,2.23087718094939,2.23087718094939,0,0,0,69.9475690495609,69.9475690495609,0,1,1,-0,0,2.8469582775635
01-Nov-2023 09:55:00,11.1823925708771,3.7159142,5.8,2,2.22114195626831,2.22114195626831,0,0,0,70.0888579376877,70.0888579376877,0,1,1,-0,-0,3.02419445834045
01-Nov-2023 10:00:00,11.527264509201,3.4589014,5.8,2,2.23087718094943,2.23087718094939,0,0,0,70.2295302615847,70.2295302615847,0,1,1,-0,0,3.60660874730223
01-Nov-2023 10:05:00,11.9977761726379,3.9843383,5.8,2,2.23087718094943,2.23087718094943,0,0,0,70.3708191497115,70.3708191497115,0,1,1,-0,-0,3.55168351073909
01-Nov-2023 10:10:00,11.6975833271027,5.033401,5.8,2,2.23087718094943,2.23087718094939,0,0,0,70.5121080378383,70.5121080378383,0,1,1,-0,-0,2.20242796520385
01-Nov-2023 10:15:00,11.2593906257629,5.7174034,5.8,2,2.23087718094943,2.23087718094939,0,0,0,70.6533969259651,70.6533969259651,0,1,1,-0,0,1.08023286386412
01-Nov-2023 10:20:00,11.6776283363342,6.204512,5.8,2,2.23087718094943,2.23087718094939,0,0,0,70.7946858140919,70.7946858140919,0,1,1,-0,0,1.01136197443541
01-Nov-2023 10:25:00,11.0162178005219,5.841057,5.8,2,2.23087718094943,2.23087718094943,0,0,0,70.9359747022187,70.9359747022187,0,1,1,-0,-0,0.713406438622998
01-Nov-2023 10:30:00,11.1320341358185,5.3213043,5.8,2,2.22587464382183,2.22587464382183,0,0,0,71.0772635903455,71.0772635903455,0,1,1,0,-0,1.35898054817482
01-Nov-2023 10:35:00,12.4517154865265,5.91058,5.8,2,2.22587464382168,2.22587464382138,0,0,0,71.2182356511208,71.2182356511208,0,0.999999999999999,1,-0,-0,2.08938619888343
