datetime,PARAM_PV,PARAM_PL,Buy_rate,Sell_rate,Pnet,u1,s1,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,xchg_1,xchg_2,xdchg_1,xdchg_2,soc_1,soc_2,uPnet,uPchg,uPdchg
2023-11-01 00:00:00,0.007373280345461875,2.2541938,2.6,2,57.75317948034545,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,50.0,50.0,74.46681466715233,7.328856335761539,29.999999999999996
2023-11-01 00:05:00,0.00633793185018,2.4635582,2.6,2,57.542779731850175,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,47.73627617430674,47.73627617430674,74.25641491865706,7.328856335761539,29.999999999999996
2023-11-01 00:10:00,0.00670281723272,2.148976,2.6,2,57.85772681723272,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,45.472552348613476,45.472552348613476,74.5713620040396,7.328856335761539,29.999999999999996
2023-11-01 00:15:00,0.0,2.0936403,2.6,2,57.906359699999996,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,43.208828522920214,43.208828522920214,74.40374788486272,7.328856335761539,29.999999999999996
2023-11-01 00:20:00,0.0,2.184805,2.6,2,57.81519499999999,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,40.94510469722695,40.94510469722695,74.31258318486272,7.328856335761539,29.999999999999996
2023-11-01 00:25:00,0.0,2.3347747,2.6,2,57.66522529999999,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,38.68138087153369,38.68138087153369,74.16261348486272,7.328856335761539,29.999999999999996
2023-11-01 00:30:00,0.0,2.2181592,2.6,2,57.7818408,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,36.41765704584043,36.41765704584043,74.15916817152309,7.328856335761543,29.999999999999996
2023-11-01 00:35:00,0.0,2.1130776,2.6,2,57.88692239999999,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,34.15393322014717,34.15393322014717,74.26424977152308,7.328856335761543,29.999999999999996
2023-11-01 00:40:00,0.0,2.4107327,2.6,2,57.58926729999999,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,31.8902093944539,31.8902093944539,73.96659467152308,7.328856335761543,29.999999999999996
2023-11-01 00:45:00,0.0,2.1180592,2.6,2,57.881940799999995,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,29.626485568760636,29.626485568760636,74.12683527152318,7.328856335761586,29.999999999999996
2023-11-01 00:50:00,0.0,1.9084017,2.6,2,58.091598299999994,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,27.36276174306737,27.36276174306737,74.33649277152318,7.328856335761586,29.999999999999996
2023-11-01 00:55:00,0.0,2.1148121,2.6,2,57.88518789999999,0.0,0.0,0.0,0.0,29.999999999999996,29.999999999999996,0.0,0.0,1.0,1.0,25.099037917374105,25.099037917374105,74.13008237152317,7.328856335761586,29.999999999999996
2023-11-01 01:00:00,0.0,2.3445997,2.6,2,45.83439095051329,0.0,0.0,0.0,0.0,24.089495325256646,24.089495325256642,0.0,0.0,1.0,1.0,22.83531409168084,22.83531409168084,61.86718422203647,7.328856335761591,24.089495325256646
2023-11-01 01:05:00,0.0,1.9162347,2.6,2,1.9872510303827613,0.0,0.0,0.0,0.0,1.9517428651913804,1.9517428651913808,0.0,0.0,1.0,1.0,21.01758194112384,21.01758194112384,18.020044301905948,7.328856335761591,1.9517428651913804
2023-11-01 01:10:00,0.0,2.1822777,2.6,2,4.440892098500626e-16,0.0,0.0,0.0,0.0,1.0911388500000003,1.0911388500000003,0.0,0.0,1.0,1.0,20.870308380271823,20.870308380271823,16.032793271523186,7.328856335761591,1.0911388500000003
2023-11-01 01:15:00,0.004812715517543125,2.1909466,2.6,2,4.440892098500626e-16,0.0,0.0,0.0,0.0,1.0930669422412287,1.0930669422412287,0.0,0.0,1.0,1.0,20.787973813209003,20.787973813209003,16.101731471523184,7.328856335761591,1.0930669422412287
2023-11-01 01:20:00,0.0,2.2443728,2.6,2,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.1221864,1.1221864000000001,0.0,0.0,1.0,1.0,20.705493757201364,20.705493757201364,16.101731471523184,7.328856335761591,1.1221864
2023-11-01 01:25:00,0.0,2.3728852,2.6,2,4.440892098500626e-16,0.0,0.0,0.0,0.0,1.1864426000000001,1.1864426000000001,0.0,0.0,1.0,1.0,20.62081642084973,20.62081642084973,16.101731471523184,7.328856335761591,1.1864426000000001
2023-11-01 01:30:00,0.00516985633391875,2.7012331,2.6,2,0.0,0.0,0.0,0.0,0.0,1.3480316218330404,1.3480316218330408,0.0,0.0,1.0,1.0,20.531290474801818,20.531290474801818,16.277540671523184,7.328856335761591,1.3480316218330404
2023-11-01 01:35:00,0.0,2.8888931,2.6,2,4.440892098500626e-16,0.0,0.0,0.0,0.0,1.4444465500000003,1.4444465500000003,0.0,0.0,1.0,1.0,20.429571431464105,20.429571431464105,16.277540671523184,7.328856335761591,1.4444465500000003
2023-11-01 01:40:00,0.0,2.826135,2.6,2,0.0,0.0,0.0,0.0,0.0,1.4130675,1.4130675,0.0,0.0,1.0,1.0,20.320577162458257,20.320577162458257,16.277540671523184,7.328856335761591,1.4130675
2023-11-01 01:45:00,0.007814636227860624,2.767059,2.6,2,0.0,0.0,0.0,0.0,0.0,1.3796221818860697,1.3796221818860697,0.0,0.0,1.0,1.0,20.213950676889496,20.213950676889496,16.137242400924844,7.328856335761591,1.3796221818860697
2023-11-01 01:50:00,0.0014946991601025,2.4589522,2.6,2,0.0,0.0,0.0,0.0,0.0,1.228728750419949,1.228728750419949,0.0,0.0,1.0,1.0,20.109847890103147,20.109847890103147,16.137242400924844,7.328856335761591,1.228728750419949
2023-11-01 01:55:00,0.002034504892118125,2.7044551,2.6,2,-2.2483597687639127,0.48714461656551455,0.0,0.0,0.0,0.2270304131719845,0.2270304131719845,0.0,0.0,1.0,1.0,20.017131138515147,20.017131138515147,13.888882632160932,7.328856335761591,0.2270304131719845
2023-11-01 02:00:00,0.006983322990685626,2.8057733,2.6,2,-2.7987899770093136,0.6064044950186843,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.249913394513872,7.328856335761591,0.0
2023-11-01 02:05:00,0.004709188028610625,2.5777164,2.6,2,-2.5730072119713863,0.5574848959271359,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.475696159551799,7.328856335761591,0.0
2023-11-01 02:10:00,0.003479472441785,2.577155,2.6,2,-2.573675527558215,0.5576296976376154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.47502784396497,7.328856335761591,0.0
2023-11-01 02:15:00,0.009633041047676875,3.0590868,2.6,2,-3.049453758952328,0.6607149811063388,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,12.962339712570856,7.328856335761591,0.0
2023-11-01 02:20:00,0.003800601189583125,3.116426,2.6,2,-3.112625398810415,0.6744021697422586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,12.899168072712769,7.328856335761591,0.0
2023-11-01 02:25:00,0.00548960954099875,2.7397256,2.6,2,-2.7342359904589997,0.5924177979327859,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.277557481064184,7.328856335761591,0.0
2023-11-01 02:30:00,0.0043502886392175,2.4846153,2.6,2,-2.480265011360778,0.5373907524615043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.575610460162409,7.328856335761591,0.0
2023-11-01 02:35:00,0.007776207820884375,2.4213405,2.6,2,-2.41356429217911,0.5229389299721424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.642311179344077,7.328856335761591,0.0
2023-11-01 02:40:00,0.003627215547859375,1.8481431,2.6,2,-1.844515884452145,0.3996451082979653,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.211359587071042,7.328856335761591,0.0
2023-11-01 02:45:00,0.004576104229688125,2.1409168,2.6,2,-2.136340695770309,0.4628738174169044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.874017575752871,7.328856335761591,0.0
2023-11-01 02:50:00,0.004321908618136875,2.2658958,2.6,2,-2.2615738913818646,0.4900076764660727,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.748784380141316,7.328856335761591,0.0
2023-11-01 02:55:00,0.0038216801555824996,2.395342,2.6,2,-2.3915203198444175,0.5181627359662914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.618837951678763,7.328856335761591,0.0
2023-11-01 03:00:00,0.0028416981118725,2.136815,2.6,2,-2.133973301888123,0.46236088207575976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,13.84987356963506,7.328856335761591,0.0
2023-11-01 03:05:00,0.0,1.8830738,2.6,2,-1.8830737999999945,0.4079993233333353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.100773071523188,7.328856335761591,0.0
2023-11-01 03:10:00,0.001698252932075,1.410939,2.6,2,-1.4092407470679251,0.3053354951980512,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.574606124455258,7.328856335761591,0.0
2023-11-01 03:15:00,0.00135046265143875,1.0657489,2.6,2,-1.064398437348561,0.23061966142552384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.840861334174624,7.328856335761591,0.0
2023-11-01 03:20:00,0.0,1.1210703,2.6,2,-1.1210703000000002,0.2428985650000032,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.784189471523186,7.328856335761591,0.0
2023-11-01 03:25:00,0.0,1.0602225,2.6,2,-1.0602224999999992,0.2297148750000005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,14.845037271523186,7.328856335761591,0.0
2023-11-01 03:30:00,0.0,1.0038373,2.6,2,-1.0038373000000003,0.21749808166666834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3844526895370346,1.169756944768517,0.0
2023-11-01 03:35:00,0.0,0.9022966,2.6,2,-0.9022966000000034,0.19549759666666983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.4859933895370316,1.169756944768517,0.0
2023-11-01 03:40:00,0.0,0.9208649,2.6,2,-0.920864899999995,0.1995207283333344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.46742508953704,1.169756944768517,0.0
2023-11-01 03:45:00,0.0,0.9262714,2.6,2,-0.9262714000000061,0.20069213666667052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.4505013895370293,1.169756944768517,0.0
2023-11-01 03:50:00,0.0,0.8714489,2.6,2,-0.8714488999999985,0.1888139283333347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.5053238895370367,1.169756944768517,0.0
2023-11-01 03:55:00,0.0,0.859115,2.6,2,-0.8591150000000013,0.18614158333333622,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.517657789537034,1.169756944768517,0.0
2023-11-01 04:00:00,0.0,0.78734183,2.6,2,-0.7873418300000008,0.17059072983333562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.4943669768665857,1.169756944768517,0.0
2023-11-01 04:05:00,0.0,0.77230036,2.6,2,-0.7723003599999956,0.1673317446666676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.509408446866591,1.169756944768517,0.0
2023-11-01 04:10:00,0.0,0.76824427,2.6,2,-0.7682442700000056,0.16645292516667154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.513464536866581,1.169756944768517,0.0
2023-11-01 04:15:00,0.0,0.81350034,2.6,2,-0.8135003400000044,0.17625840700000256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.1338266895074476,1.169756944768517,0.0
2023-11-01 04:20:00,0.0,0.8322274,2.6,2,-0.8322274000000027,0.1803159366666684,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.1150996295074496,1.169756944768517,0.0
2023-11-01 04:25:00,0.0,0.80786544,2.6,2,-0.8078654400000034,0.17503751200000342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.139461589507449,1.169756944768517,0.0
2023-11-01 04:30:00,0.0,0.79651356,2.6,2,-0.7965135600000056,0.17257793800000154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.2027315169141493,1.169756944768517,0.0
2023-11-01 04:35:00,0.0,0.7889326,2.6,2,-0.7889326000000001,0.1709353966666699,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.2103124769141544,1.169756944768517,0.0
2023-11-01 04:40:00,0.0,0.7913623,2.6,2,-0.791362300000005,0.17146183166666998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.2078827769141496,1.169756944768517,0.0
2023-11-01 04:45:00,0.001439501017704375,0.7838943,2.6,2,-0.7824547989823016,0.16953187311283452,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.1536576374801593,1.169756944768517,0.0
2023-11-01 04:50:00,0.003831070541683125,0.8352074,2.6,2,-0.8313763294583204,0.1801315380493032,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.1047361070041406,1.169756944768517,0.0
2023-11-01 04:55:00,0.00122305002780625,0.8046083,2.6,2,-0.8033852499721988,0.17406680416064346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.132727186490262,1.169756944768517,0.0
2023-11-01 05:00:00,0.0077612765936175,0.79180396,2.6,2,-0.7840426834063784,0.16987591473805033,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3433915661306566,1.169756944768517,0.0
2023-11-01 05:05:00,0.009865660266950625,0.7972805,2.6,2,-0.7874148397330493,0.17060654860882862,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3400194098039857,1.169756944768517,0.0
2023-11-01 05:10:00,0.00998439465388625,0.8153368,2.6,2,-0.8053524053461105,0.1744930211583227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3220818441909246,1.169756944768517,0.0
2023-11-01 05:15:00,0.01617592377662625,0.81832147,2.6,2,-0.8021455462233795,0.17379820168173246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.251515643313655,1.169756944768517,0.0
2023-11-01 05:20:00,0.019784558741748125,0.921782,2.6,2,-0.901997441258258,0.1954327789392921,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.151663748278777,1.169756944768517,0.0
2023-11-01 05:25:00,0.019758971996605,0.8674709,2.6,2,-0.8477119280033996,0.18367091773407282,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.205949261533635,1.169756944768517,0.0
2023-11-01 05:30:00,0.029159383510798123,0.8153765,2.6,2,-0.7862171164892071,0.17034704190599614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.2887097330478277,1.169756944768517,0.0
2023-11-01 05:35:00,0.030171357659249998,0.8046378,2.6,2,-0.774466442340749,0.16780106250716367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3004604071962858,1.169756944768517,0.0
2023-11-01 05:40:00,0.03507529440522188,0.8366916,2.6,2,-0.8016163055947809,0.17368353287887237,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.2733105439422543,1.169756944768517,0.0
2023-11-01 05:45:00,0.041711326651275,0.83488053,2.6,2,-0.7931692033487212,0.17185332739222353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.4509261861883136,1.169756944768517,0.0
2023-11-01 05:50:00,0.04375337545126625,0.89072436,2.6,2,-0.8469709845487384,0.18351037998556247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.3971244049882965,1.169756944768517,0.0
2023-11-01 05:55:00,0.07489225300848437,0.87135905,2.6,2,-0.79646679699152,0.1725678060148302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.447628592545515,1.169756944768517,0.0
2023-11-01 06:00:00,0.09367372657656625,0.8218242,2.6,2,-0.7281504734234292,0.1577659359084098,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.5953602861136056,1.169756944768517,0.0
2023-11-01 06:05:00,0.18146389700174315,0.83678687,2.6,2,-0.6553229729982599,0.14198664414962145,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.668187786538775,1.169756944768517,0.0
2023-11-01 06:10:00,0.19925812427401499,0.896936,2.6,2,-0.6976778757259807,0.15116353974062974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.625832883811054,1.169756944768517,0.0
2023-11-01 06:15:00,0.17355062409639313,0.9276873,2.6,2,-0.7541366759036098,0.16339627977911778,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.7018898034557832,1.169756944768517,0.0
2023-11-01 06:20:00,0.31905574511289564,1.0259702,2.6,2,-0.7069144548871023,0.15316479855887596,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.749112024472291,1.169756944768517,0.0
2023-11-01 06:25:00,0.2929877801299094,1.0451057,2.6,2,-0.7521179198700896,0.162958882638519,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.7039085594893035,1.169756944768517,0.0
2023-11-01 06:30:00,0.4183556901454925,0.9894649,2.6,2,-0.5711092098545095,0.12374032880181292,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.0775641734666297,1.169756944768517,0.0
2023-11-01 06:35:00,0.7954149287223813,0.96333104,2.6,2,-0.1679161112776179,0.0363818241101508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.4807572720435216,1.169756944768517,0.0
2023-11-01 06:40:00,0.72902945458889,0.98801357,2.6,2,-0.2589841154111111,0.05611322500573984,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.389689267910028,1.169756944768517,0.0
2023-11-01 06:45:00,1.1546431689262389,0.98793554,2.6,2,0.027851457286120308,0.0,0.0,0.0694280858200623,0.0694280858200623,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.1359385312050216,1.1003288589484548,0.0
2023-11-01 06:50:00,1.2013611599922176,0.9978962,2.6,2,0.2034649599922176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.311552033911119,1.169756944768517,0.0
2023-11-01 06:55:00,1.346898626375198,1.0805964,2.6,2,0.2663022263751982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.3743893002940997,1.169756944768517,0.0
2023-11-01 07:00:00,1.4790033441066743,1.0242156,2.6,2,0.45478774410667433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.4586075226684576,1.169756944768517,0.0
2023-11-01 07:05:00,1.5066032432556151,0.99049336,2.6,2,0.5161098832556151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.519929661817398,1.169756944768517,0.0
2023-11-01 07:10:00,1.851061472940445,0.9777151,2.6,2,0.8733463729404451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.8771661515022284,1.169756944768517,0.0
2023-11-01 07:15:00,1.7923815772533418,0.98630184,2.6,2,0.8060797372533418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.599926579395447,1.169756944768517,0.0
2023-11-01 07:20:00,2.112848306465149,1.0278352,2.6,2,1.085013106465149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.8788599486072544,1.169756944768517,0.0
2023-11-01 07:25:00,2.307415947532654,1.1154301,2.6,2,1.191985847532654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.9858326896747593,1.169756944768517,0.0
2023-11-01 07:30:00,2.442036282634735,1.0491369,2.6,2,1.3928993826347351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.8846479560913085,1.169756944768517,0.0
2023-11-01 07:35:00,2.6551947681427,1.0386574,2.6,2,1.6165373681427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,3.1082859415992736,1.169756944768517,0.0
2023-11-01 07:40:00,2.8471906225204466,1.0361264,2.6,2,1.8110642225204467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,3.3028127959770206,1.169756944768517,0.0
2023-11-01 07:45:00,3.0805239752769475,1.2635496,2.6,2,1.8169743752769476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,2.7402874949989324,1.169756944768517,0.0
2023-11-01 07:50:00,3.782581894969941,3.1063035,2.6,2,0.6762783949699407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,1.5995915146919253,1.169756944768517,0.0
2023-11-01 07:55:00,4.709476237678528,5.9609,2.6,2,-1.1348783060596186,0.24589029964625067,0.0,0.0,0.0,0.05827272813092665,0.05827272813092665,0.0,0.0,1.0,1.0,20.004397112101937,20.004397112101937,0.21156518633763388,1.169756944768517,0.05827272813092665
2023-11-01 08:00:00,4.9206877601623535,7.3627605,2.6,2,-2.4420727398376467,0.5291157602981594,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.034840059902954,1.169756944768517,0.0
2023-11-01 08:05:00,4.668125057029724,7.6518354,2.6,2,-2.983710342970281,0.646470574310227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,2.5764776630355883,1.169756944768517,0.0
2023-11-01 08:10:00,4.23543694896698,7.683593,2.6,2,-3.4481560510329836,0.7471004777238129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,3.040923371098291,1.169756944768517,0.0
2023-11-01 08:15:00,3.8844096693992616,8.671545,2.6,2,-11.836659552458888,2.5646095696994067,0.0,3.5247621109290823,3.5247621109290685,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,11.836659552458888,2.3550051661605655,0.0
2023-11-01 08:20:00,3.726288475227356,9.603848,2.6,2,-5.877559524772643,1.2734712303674058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,5.877559524772643,1.169756944768517,0.0
2023-11-01 08:25:00,3.7113635190010075,10.024694,2.6,2,-6.313330480998992,1.3678882708831148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,6.313330480998992,1.169756944768517,0.0
2023-11-01 08:30:00,3.3565169657707212,10.245502,2.6,2,-6.888985034229279,1.4926134240830105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,6.888985034229279,1.320929111035108,0.0
2023-11-01 08:35:00,3.5535126096725467,9.495291,2.6,2,-5.941778390327453,1.2873853179042816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,5.941778390327453,1.320929111035108,0.0
2023-11-01 08:40:00,4.347607559394836,9.532954,2.6,2,-5.185346440605164,1.1234917287977855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,5.185346440605164,1.320929111035108,0.0
2023-11-01 08:45:00,3.8214861096382142,9.786683,2.6,2,-5.965196890361786,1.2924593262450537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,5.965196890361786,1.458111823302513,0.0
2023-11-01 08:50:00,4.135945242118836,9.710464,2.6,2,-5.574518757881164,1.207812397540919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.223234933692176,20.223234933692176,5.574518757881164,1.458111823302513,0.0
2023-11-01 08:55:00,4.9140108123779305,7.9274273,2.6,2,-15.908016339105007,3.446736873472751,0.0,6.447299925741469,6.4472999257414685,0.0,0.0,1.0,1.0,0.0,0.0,20.223234933692176,20.223234933692176,15.908016339105007,4.989188102438956,0.0
2023-11-01 09:00:00,5.369103757667542,7.0756288,5.8,2,7.504377071992583,0.0,0.0,0.0,0.0,4.6054510571625205,4.6054510571625205,0.0,0.0,1.0,1.0,20.631563928989134,20.631563928989134,7.504377071992584,1.7179143168014535,4.6054510571625205
2023-11-01 09:05:00,5.823644611358643,6.4019656,5.8,2,5.890954497558466,0.0,0.0,0.0,0.0,3.234637743099904,3.2346377430999196,0.0,0.0,1.0,1.0,20.284048286117034,20.284048286117034,5.890954497558467,1.7179143168014535,3.234637743099904
2023-11-01 09:10:00,5.744918749809265,6.1485543,5.8,2,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.20181777509536755,0.20181777509536755,0.0,0.0,1.0,1.0,20.039970735232302,20.039970735232302,6.106226635438361e-16,1.7179143168014535,0.20181777509536755
2023-11-01 09:15:00,5.918245266723632,6.1125755,5.8,2,0.0,0.0,0.0,0.0,0.0,0.09716511663818395,0.09716511663818395,0.0,0.0,1.0,1.0,20.024742078367908,20.024742078367908,4.440892098500626e-16,1.8413093291145606,0.09716511663818395
2023-11-01 09:20:00,6.046701619148255,5.9568706,5.8,2,0.08983101914825475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.01741024538257,20.01741024538257,0.0898310191482552,1.8413093291145606,0.0
2023-11-01 09:25:00,7.407253110694886,5.679815,5.8,2,1.7274381106948864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.01741024538257,20.01741024538257,1.7274381106948868,1.8413093291145606,0.0
2023-11-01 09:30:00,8.324117389297486,5.6863413,5.8,2,2.6377760892974864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.01741024538257,20.01741024538257,2.637776089297487,1.8989242092788987,0.0
