datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-02-05 00:00:00,1.0615847067458453,0.8489831187028617,1.2537639287381848,1.04,1.0539113898712262,227.1366837926202,228.62582705010976,226.05897244278358,227.2736024554612,0.2119350103422952,0.14,0.23999999999999996,0.5920858076999902,0.11,0.13,0.15,0.4,0.2400500433709214,0.1901414559284787,0.28,0.7197077467138263,0.8824347768065787,0.7279408820977972,0.84,0.8249542937212213,0.9240868752919167,0.76,0.86,0.85
2024-02-05 00:05:00,1.0640249433106963,0.8498832866479925,1.2506202480992585,1.04,1.05506435907697,227.20817160197416,228.7599146325197,226.2340983059891,227.40075963718832,0.21277644391089126,0.14,0.24000000000000002,0.5915506202480998,0.11008736828064934,0.13,0.15,0.4,0.24049686541281332,0.19024142990530302,0.28,0.7203381352540905,0.8835307456315834,0.7223222622382183,0.8400000000000001,0.8223185941042869,0.9254358410030625,0.7599623182606413,0.8600000000000001,0.8500293450713582
2024-02-05 00:10:00,1.062091000000015,0.8501836666666592,1.3819773333335605,1.04,1.0978676666667375,227.3301933333333,228.6850656666668,226.21066399999995,227.40822400000005,0.21195800000000745,0.14,0.2675360000000335,0.620928000000026,0.11003766666666294,0.13103300000000745,0.15926500000003727,0.40924000000003724,0.24015,0.19259566666667038,0.3132893333333855,0.7484853333333817,0.8827876666666629,0.7202749999999999,0.8577003333333258,0.8289336666666592,0.9234503333333259,0.759512666666663,0.8781169999999925,0.8526043333333296
2024-02-05 00:15:00,1.566862640477508,0.8450161736752239,1.3900750325140894,1.9459432420712117,1.2678657418214567,227.46575149231316,228.76101143828967,226.3867846066627,227.53757828392287,0.331924167139037,0.14,0.27,0.7431663720945172,0.13404075099206153,0.13,0.16,0.40626838296597195,0.3555297295494172,0.19,0.3133817987794438,0.8648124187147299,0.9054627005035049,0.7295621435955619,0.86,0.849247340514182,0.9404645346316325,0.7601413946043359,0.88,0.8635682128922519
2024-02-05 00:20:00,1.0633751873439061,0.8478604496253048,1.39,2.34,1.100182847626985,227.50587910074935,228.87945412156526,226.5230837635303,227.63622714404656,0.2129512073272385,0.14,0.27,0.6239004163197447,0.11002897585345917,0.13,0.16,0.4099583680266445,0.2402324729392322,0.19002897585345918,0.31560932556199817,0.7500706078268148,0.8826021648626108,0.7287423813488834,0.8600000000000001,0.8300000000000001,0.9240253122398113,0.76,0.8799999999999999,0.8568859283930059
2024-02-05 00:25:00,1.062346999999974,0.847437333333337,1.39,2.34,1.1002583333333336,227.44427733333322,228.73267199999978,226.37453233333318,227.51717799999983,0.2126290000000037,0.14,0.27,0.6236046666666555,0.11,0.13,0.16,0.4099626666666629,0.24016666666666667,0.19019199999999253,0.3105543333333296,0.7501083333333334,0.8832213333333222,0.7248646666667113,0.86,0.8300706666666703,0.9246333333333333,0.76,0.88,0.8559126666666629
2024-02-05 00:30:00,1.0628328271534866,0.8481350332076257,1.3365590895437507,2.34,1.0822734706137616,227.35761405733726,228.76299002102584,226.37326068818214,227.4976914861662,0.2127664119080097,0.14,0.25853586089509967,0.6118609618529453,0.11,0.13,0.15617862029836654,0.4061245536161214,0.2400794312985979,0.19,0.29925708373661564,0.7385358608950997,0.8837339385241775,0.7270296699262412,0.8523318759803804,0.8277969495711444,0.9252307846343993,0.7599706304442183,0.8723318759803804,0.8539088208790894
2024-02-05 00:35:00,1.0646409428371473,0.8511911975230321,1.2549985018477081,2.34,1.0569168026101043,227.52423011618998,228.92387788394322,226.49174717847978,227.64652528548126,0.2134697206778517,0.14,0.24,0.5933741718547298,0.11049538902020449,0.1332376735359711,0.1501834404234702,0.4002749941738447,0.2405196923794097,0.1936415088058011,0.2807707161167704,0.7203991743516402,0.8817731464527003,0.7219399407397387,0.84,0.8205822818523892,0.924069314512115,0.7569710690148679,0.86,0.8494177181476108
2024-02-05 00:40:00,1.0648736161130952,0.8507332933173347,1.2756872749099288,2.34,1.0642436974789857,227.70588268640785,229.0463885554222,226.69044751233832,227.81408029878617,0.2134143657462886,0.14,0.24400093370683248,0.5980198746165162,0.11150093370680916,0.13211351207149233,0.1528531412565521,0.40196178471391986,0.2403251300520209,0.1945018007202898,0.2879094971322339,0.7246882086168079,0.8806299186341094,0.721471588635451,0.8418970921701909,0.8210837668400698,0.9233556756035723,0.7595451513939019,0.8622965853007915,0.8505455515539664
2024-02-05 00:45:00,1.0663513333333035,0.8480290000000037,1.3943049999999815,2.34,1.102750333333326,227.8142366666667,229.2063103333334,226.7979226666668,227.93969966666677,0.21433700000001116,0.14,0.27010400000000373,0.6286709999999962,0.11064566666667039,0.13,0.16,0.41,0.24094966666667414,0.1926863333333594,0.32,0.7525623333333371,0.8817743333333482,0.7280373333333371,0.86,0.830225,0.9246366666666853,0.76,0.88,0.8553549999999813
