datetime,Ia (A),Ib (A),Ic (A),In (A),Iavg (A),Va (V),Vb (V),Vc (V),Vavg (V),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VARa (kVAR),VARb (kVAR),VARc (kVAR),VARtot (kVAR),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
2024-02-17 00:00:00,1.9050593729149583,0.3574262841894604,2.4495076717811948,2.9190907271512767,1.571132088058605,226.75739759839894,228.0079739826551,225.93976584389594,226.9017211474316,0.3945483655769443,0.2,0.48630486991327054,0.918273515677007,0.14662641761173473,0.67,0.2637004669779797,0.33845363575716797,0.4322555036690117,0.13,0.5538078719146051,1.0660113408938219,0.8771961307538241,1.5661901267511644,0.8800000000000001,0.8446757838558941,0.9228605737158032,1.4930053368912601,1.0,0.809120747164775
2024-02-17 00:05:00,1.6857416666667278,0.3594116666666659,2.5105646666666397,2.683682333333319,1.5186836666666796,226.94962133333334,228.22219166666667,226.23967933333333,227.137292,0.35056133333333905,0.2,0.5031579999999939,0.8913589999999997,0.12773133333334605,0.67,0.26337333333332985,0.31803533333334005,0.3836460000000079,0.13,0.5682369999999898,1.0321649999999993,0.8906936666666705,1.5685410000000022,0.8877209999999983,0.854292333333335,0.9291596666666699,1.4924793333333364,1.0,0.8111393333333321
2024-02-17 00:10:00,4.385530780255388,0.35940039329400325,2.5652291437522785,4.413411325534264,2.4362597073626215,227.00427723894276,228.35846548678464,226.44265673432656,227.26858580808585,0.964636869646353,0.2,0.5203089691030846,1.521247208612452,0.19179848681802728,0.67,0.2597306935973064,0.3780051994800945,0.9963983601640012,0.13,0.58101823151018,1.6586224710862358,0.9352484751524751,1.5691814151918133,0.8973282671732806,0.898050194980495,0.9636479685364752,1.4949635036496325,1.0,0.8204412892044145
2024-02-17 00:15:00,1.1391676666666646,0.3420400000000004,2.5606260000000116,2.570505000000017,1.3471363333333362,227.19794233333334,228.44887933333337,226.43547233333337,227.360681,0.22018666666666684,0.2,0.5192720000000012,0.7741700000000031,0.13,0.67,0.25893933333333696,0.31997266666666835,0.2600266666666673,0.13,0.5798616666666697,0.9164466666666656,0.8600400000000004,1.5788880000000005,0.8955620000000044,0.845104666666671,0.9100400000000004,1.52317766666667,1.0,0.7938456666666666
2024-02-17 00:20:00,4.39080055992517,0.34021497133715256,2.5428239568057545,4.4196080522594965,2.424770363951414,227.3622650313292,228.71282129049462,226.73314024796696,227.60263031595787,0.9649086788428168,0.2,0.5167717637648329,1.5165221303826155,0.1959448740167635,0.67,0.25400779896013853,0.3813044927342657,0.9991481135848186,0.13,0.5765677909612068,1.6531849086788069,0.9358308892147522,1.5800429942674294,0.899718704172776,0.9019224103452734,0.963618184242099,1.5269864018130874,1.0,0.8085381949073452
2024-02-17 00:25:00,1.1404959284474718,0.3383386730743588,2.5268662394873846,2.5439096916299597,1.3348151114670923,227.44819550126817,228.7281738085703,226.70230676812176,227.6263776531838,0.22031971699372443,0.2,0.5135168869309813,0.7700610732879442,0.13,0.67,0.2520915098117727,0.31393238552929964,0.26025363769857085,0.13,0.573017621145373,0.9098611667334143,0.8602135896409021,1.5806768121746078,0.8998117741289562,0.8491926979041524,0.9102135896409023,1.530517621145374,1.0,0.7905086103324006
2024-02-17 00:30:00,4.246503631638478,0.34018691277403734,2.542354567868338,4.339764110081922,2.376305390817591,226.75560205237556,228.0866235756647,226.16515859265678,227.00233224495238,0.927839674818391,0.2,0.5152322249616875,1.4767988272139432,0.18887519157739943,0.67,0.2535553408409444,0.3729919370961629,0.9595898580663105,0.13,0.5748337442526863,1.6114596521624036,0.9322776037848639,1.5820100619710757,0.899622842673419,0.8991943759578593,0.9611667888318693,1.5309112414206647,1.0,0.8076097821016843
2024-02-17 00:35:00,1.1367941627240616,0.3392636769507561,2.476592590124593,2.4947434530552215,1.3175248217498459,226.8148610648364,228.01608149530222,226.02418604651163,226.95162657426536,0.22049576864130188,0.2,0.4986686213100517,0.7528813220497077,0.13,0.67,0.253605650696339,0.31462084360631737,0.2602675418138202,0.13,0.55983707603118,0.8950506430332484,0.8603485040314517,1.5808322782701412,0.8906013860198582,0.844596854801094,0.9103891517291929,1.528647964283334,1.0,0.7912597454521214
2024-02-17 00:40:00,4.362650979869308,0.33961205172643605,2.3983688841487996,4.345857885615297,2.3670830555925755,226.79196873750166,228.13469270763898,226.2482199040128,227.0581492467671,0.9581869084121412,0.2,0.4792367684308819,1.4704406079188763,0.19663178242897955,0.67,0.2536755099320138,0.38035028662842074,0.9925923210237877,0.13,0.5422706972403759,1.6112598320223286,0.9350619917344695,1.5814208105585905,0.8822743634182116,0.8969650713238507,0.9633732169044132,1.531394480735902,1.0,0.807786628449541
2024-02-17 00:45:00,1.858249516440835,0.33876375641966516,2.42100413526312,2.703038751417167,1.5391676115519988,227.06438337891015,228.33749649836594,226.33591676115523,227.2458864136597,0.38892849996662276,0.2,0.48517007937037016,0.9078830120722746,0.13753451610751502,0.67,0.25255219102247534,0.32196791836189587,0.42739945307807836,0.13,0.5479607150003326,1.050688654705501,0.8948455946108492,1.5827949709864633,0.8850727005936102,0.8610171413326404,0.9331274594810913,1.5335703328219876,1.0,0.7987387447475486
