datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA)
2024-01-09 00:00:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:05:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:10:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:15:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:20:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:25:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:30:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:35:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:40:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:45:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:50:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 00:55:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:00:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:05:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:10:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:15:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:20:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:25:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:30:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:35:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:40:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:45:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:50:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 01:55:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:00:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:05:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:10:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:15:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:20:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:25:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:30:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:35:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:40:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:45:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:50:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 02:55:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:00:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:05:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:10:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:15:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:20:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:25:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:30:00,0.46,0.43,0.44,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:35:00,0.4600000000000001,0.43,0.44,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:40:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:45:00,0.4600000000000001,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10593999999999999,0.06339,0.0,0.0,0.0,0.0
2024-01-09 03:50:00,0.46,0.42999999999999994,0.44000000000000006,0.04495,0.0,0.10594,0.06339,0.0,0.0,0.0,0.0
