datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA)
2024-02-15 00:00:00,0.48,0.43999999999999995,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 00:15:00,0.48,0.44,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 00:30:00,0.48,0.43999999999999995,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 00:45:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 01:00:00,0.48000000000000004,0.44000000000000006,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 01:15:00,0.48,0.44,0.45,0.04614999999999999,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 01:30:00,0.48000000000000004,0.44000000000000006,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 01:45:00,0.48,0.44,0.45,0.046150000000000004,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 02:00:00,0.48,0.44,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 02:15:00,0.48,0.44,0.45,0.04614999999999999,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 02:30:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 02:45:00,0.4799999999999999,0.44,0.45,0.046150000000000004,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 03:00:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 03:15:00,0.48,0.44,0.45,0.04614999999999999,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 03:30:00,0.48000000000000004,0.44000000000000006,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 03:45:00,0.48,0.44,0.45,0.046150000000000004,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 04:00:00,0.48,0.44,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 04:15:00,0.48,0.44,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 04:30:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 04:45:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 05:00:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 05:15:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 05:30:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 05:45:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 06:00:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 06:15:00,0.48,0.44,0.45,0.04615,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 06:30:00,0.48,0.44,0.45,0.04614999999999999,0.0,0.10525999999999999,0.0668,0.0,0.0,0.0,0.0
2024-02-15 06:45:00,0.48000000000000004,0.44000000000000006,0.45,0.04615,0.0,0.10526,0.0668,0.0,0.0,0.0,0.0
2024-02-15 07:00:00,0.4377610348046354,0.3960891452193447,0.3991601102368782,0.04615,0.0,0.09605036527092509,0.0674899379917245,0.0,0.0,0.0,0.0
2024-02-15 07:15:00,0.30218694081688857,0.24154920811336109,0.174372436788019,0.05020374081689508,0.0,0.06676000000000001,0.04679853125868912,0.0,0.0,0.0,0.0
2024-02-15 07:30:00,0.3258292227702779,0.2902650757676791,0.2908878816157733,0.07735993634181848,0.0,0.060750951206506545,0.07742893769719912,0.0,0.0,0.0,0.0
2024-02-15 07:45:00,0.3804787304974109,0.3466646663999988,0.3638466239943046,0.10686967028937594,0.0,0.027377849157667278,0.12369418411344588,0.0,0.0,0.0,0.0
2024-02-15 08:00:00,0.4455874737462257,0.42314978830276934,0.4369941213730851,0.1405646650071823,0.0,0.04866327869579298,0.18903745418783727,0.0,0.0,0.0,0.0
2024-02-15 08:15:00,0.7346153248195484,0.7235550249861485,0.7354919489173178,0.26770604597447506,0.0,0.15814061476958086,0.4259059357024168,0.0,0.0,0.0,0.0
2024-02-15 08:30:00,1.0253008337965699,1.0300086714841503,1.0364952751528937,0.3833302336854095,0.0,0.2619503386325998,0.6453995753196942,0.0,0.0,0.0,0.0
2024-02-15 08:45:00,1.2583400166621164,1.2719159122466963,1.2742540405443008,0.46936030324909467,0.0,0.3425334078311673,0.8117774787003464,0.0,0.0,0.0,0.0
2024-02-15 09:00:00,1.4483685515156588,1.4642467458844384,1.4661648677790426,0.5392990897369079,0.0,0.4064194715605406,0.945319196336265,0.0,0.0,0.0,0.0
2024-02-15 09:15:00,1.4857469004132364,1.5051314269207576,1.5049433408878288,0.5592926770875669,0.0,0.42222666944409737,0.9815817559882183,0.0,0.0,0.0,0.0
