datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (kVA),VAb (kVA),VAc (kVA),VAtot (kVA)
2024-02-17 00:00:00,0.46,0.4099999999999999,0.43,0.04379,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 00:15:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 00:30:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 00:45:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 01:00:00,0.45999999999999996,0.41,0.43,0.04379,0.0,0.08668000000000001,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 01:15:00,0.46,0.41,0.42999999999999994,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 01:30:00,0.46,0.41000000000000003,0.43,0.04379,0.0,0.08668,0.05183,0.0,0.0,0.0,0.0
2024-02-17 01:45:00,0.45999999999999996,0.41,0.43,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 02:00:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 02:15:00,0.46,0.41,0.42999999999999994,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 02:30:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 02:45:00,0.45999999999999996,0.41,0.43,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 03:00:00,0.45999999999999996,0.41,0.43,0.04379,0.0,0.08668000000000001,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 03:15:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 03:30:00,0.46,0.41,0.42999999999999994,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 03:45:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 04:00:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 04:15:00,0.45999999999999996,0.41,0.43,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 04:30:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 04:45:00,0.46,0.41,0.43,0.04379000000000001,0.0,0.08668,0.05183,0.0,0.0,0.0,0.0
2024-02-17 05:00:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 05:15:00,0.46,0.41,0.42999999999999994,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 05:30:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 05:45:00,0.46,0.41,0.42999999999999994,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 06:00:00,0.46,0.41,0.43,0.04379,0.0,0.08667999999999998,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 06:15:00,0.46,0.41,0.43,0.04379000000000001,0.0,0.08668,0.05183000000000001,0.0,0.0,0.0,0.0
2024-02-17 06:30:00,0.45999999999999996,0.41,0.43,0.04379,0.0,0.08668000000000001,0.05183000000000001,0.0,0.0,0.0,0.0
